route_id,manifest_id,vehicle_id,warehouse_id,stop_sequence,fps_id,latitude,longitude,distance_from_previous_km,eta_minutes,route_status
RT-0000988,MAN-000083,VEH-0096,WH-021,2,FPS-0471,13.560747,76.651243,38.44,84,PLANNED
RT-0000989,MAN-000083,VEH-0096,WH-021,3,FPS-0071,13.595487,76.959273,33.52,73,PLANNED
RT-0000990,MAN-000083,VEH-0096,WH-021,3,FPS-0071,13.595487,76.959273,33.52,73,PLANNED
RT-0000991,MAN-000083,VEH-0096,WH-021,4,FPS-0121,13.498861,76.969267,10.8,23,PLANNED
RT-0000992,MAN-000083,VEH-0096,WH-021,4,FPS-0121,13.498861,76.969267,10.8,23,PLANNED
RT-0000993,MAN-000083,VEH-0096,WH-021,5,FPS-0246,13.683829,76.805501,27.14,59,PLANNED
RT-0000994,MAN-000083,VEH-0096,WH-021,5,FPS-0246,13.683829,76.805501,27.14,59,PLANNED
RT-0000995,MAN-000083,VEH-0096,WH-021,6,FPS-0196,13.427107,76.87427,29.5,64,PLANNED
RT-0000996,MAN-000083,VEH-0096,WH-021,6,FPS-0196,13.427107,76.87427,29.5,64,PLANNED
RT-0000997,MAN-000084,VEH-0146,WH-021,1,FPS-0021,13.702627,76.909885,15.67,34,PLANNED
RT-0000998,MAN-000084,VEH-0146,WH-021,1,FPS-0021,13.702627,76.909885,15.67,34,PLANNED
RT-0000999,MAN-000084,VEH-0146,WH-021,2,FPS-0046,13.432882,76.979219,30.92,68,PLANNED
RT-0001000,MAN-000084,VEH-0146,WH-021,2,FPS-0046,13.432882,76.979219,30.92,68,PLANNED
RT-0001001,MAN-000084,VEH-0146,WH-021,3,FPS-0571,13.441424,77.008179,3.27,7,PLANNED
RT-0001002,MAN-000084,VEH-0146,WH-021,3,FPS-0571,13.441424,77.008179,3.27,7,PLANNED
RT-0001003,MAN-000084,VEH-0146,WH-021,4,FPS-0546,13.733374,76.822965,38.14,83,PLANNED
RT-0001004,MAN-000084,VEH-0146,WH-021,4,FPS-0546,13.733374,76.822965,38.14,83,PLANNED
RT-0001005,MAN-000084,VEH-0146,WH-021,5,FPS-0521,13.624564,76.674386,20.1,44,PLANNED
RT-0001006,MAN-000084,VEH-0146,WH-021,5,FPS-0521,13.624564,76.674386,20.1,44,PLANNED
RT-0001007,MAN-000084,VEH-0146,WH-021,6,FPS-0221,13.633916,76.759029,9.21,20,PLANNED
RT-0001008,MAN-000084,VEH-0146,WH-021,6,FPS-0221,13.633916,76.759029,9.21,20,PLANNED
RT-0001009,MAN-000085,VEH-0022,WH-022,1,FPS-0172,12.383777,76.496815,16.98,37,PLANNED
RT-0001010,MAN-000085,VEH-0022,WH-022,1,FPS-0172,12.383777,76.496815,16.98,37,PLANNED
RT-0001011,MAN-000085,VEH-0022,WH-022,2,FPS-0347,12.533629,76.553786,17.77,39,PLANNED
RT-0001012,MAN-000085,VEH-0022,WH-022,2,FPS-0347,12.533629,76.553786,17.77,39,PLANNED
RT-0001013,MAN-000085,VEH-0022,WH-022,3,FPS-0422,12.325545,76.799709,35.33,77,PLANNED
RT-0001014,MAN-000085,VEH-0022,WH-022,3,FPS-0422,12.325545,76.799709,35.33,77,PLANNED
RT-0001015,MAN-000085,VEH-0022,WH-022,4,FPS-0497,12.546632,76.599224,32.84,72,PLANNED
RT-0001016,MAN-000085,VEH-0022,WH-022,4,FPS-0497,12.546632,76.599224,32.84,72,PLANNED
RT-0001017,MAN-000085,VEH-0022,WH-022,5,FPS-0197,12.37878,76.539558,19.76,43,PLANNED
RT-0001018,MAN-000085,VEH-0022,WH-022,5,FPS-0197,12.37878,76.539558,19.76,43,PLANNED
RT-0001019,MAN-000085,VEH-0022,WH-022,6,FPS-0072,12.510789,76.499635,15.31,33,PLANNED
RT-0001020,MAN-000085,VEH-0022,WH-022,6,FPS-0072,12.510789,76.499635,15.31,33,PLANNED
RT-0001021,MAN-000086,VEH-0072,WH-022,1,FPS-0572,12.52708,76.682755,13.66,30,PLANNED
RT-0001022,MAN-000086,VEH-0072,WH-022,1,FPS-0572,12.52708,76.682755,13.66,30,PLANNED
RT-0001023,MAN-000086,VEH-0072,WH-022,2,FPS-0222,12.531162,76.811502,13.98,30,PLANNED
RT-0001024,MAN-000086,VEH-0072,WH-022,2,FPS-0222,12.531162,76.811502,13.98,30,PLANNED
RT-0001025,MAN-000086,VEH-0072,WH-022,3,FPS-0247,12.283098,76.472207,46.03,101,PLANNED
RT-0001026,MAN-000086,VEH-0072,WH-022,3,FPS-0247,12.283098,76.472207,46.03,101,PLANNED
RT-0001027,MAN-000086,VEH-0072,WH-022,4,FPS-0472,12.561147,76.556727,32.25,70,PLANNED
RT-0001028,MAN-000086,VEH-0072,WH-022,4,FPS-0472,12.561147,76.556727,32.25,70,PLANNED
RT-0001029,MAN-000086,VEH-0072,WH-022,5,FPS-0297,12.510653,76.601386,7.42,16,PLANNED
RT-0001030,MAN-000086,VEH-0072,WH-022,5,FPS-0297,12.510653,76.601386,7.42,16,PLANNED
RT-0001031,MAN-000086,VEH-0072,WH-022,6,FPS-0147,12.331407,76.595132,19.94,43,PLANNED
RT-0001032,MAN-000086,VEH-0072,WH-022,6,FPS-0147,12.331407,76.595132,19.94,43,PLANNED
RT-0001033,MAN-000087,VEH-0047,WH-022,1,FPS-0097,12.471674,76.707016,9.31,20,DRAFT
RT-0001034,MAN-000087,VEH-0047,WH-022,1,FPS-0097,12.471674,76.707016,9.31,20,DRAFT
RT-0001035,MAN-000087,VEH-0047,WH-022,2,FPS-0522,12.574427,76.591895,16.93,37,DRAFT
RT-0001036,MAN-000087,VEH-0047,WH-022,2,FPS-0522,12.574427,76.591895,16.93,37,DRAFT
RT-0001037,MAN-000087,VEH-0047,WH-022,3,FPS-0322,12.53076,76.511105,10.02,22,DRAFT
RT-0001038,MAN-000087,VEH-0047,WH-022,3,FPS-0322,12.53076,76.511105,10.02,22,DRAFT
RT-0001039,MAN-000087,VEH-0047,WH-022,4,FPS-0122,12.586101,76.695135,20.9,45,DRAFT
RT-0001040,MAN-000087,VEH-0047,WH-022,4,FPS-0122,12.586101,76.695135,20.9,45,DRAFT
RT-0001041,MAN-000087,VEH-0047,WH-022,5,FPS-0047,12.256944,76.516062,41.45,91,DRAFT
RT-0001042,MAN-000087,VEH-0047,WH-022,5,FPS-0047,12.256944,76.516062,41.45,91,DRAFT
RT-0001043,MAN-000087,VEH-0047,WH-022,6,FPS-0547,12.55403,76.569354,33.54,73,DRAFT
RT-0001044,MAN-000087,VEH-0047,WH-022,6,FPS-0547,12.55403,76.569354,33.54,73,DRAFT
RT-0001045,MAN-000088,VEH-0147,WH-022,1,FPS-0597,12.457986,76.53676,13.6,29,DRAFT
RT-0001046,MAN-000088,VEH-0147,WH-022,1,FPS-0597,12.457986,76.53676,13.6,29,DRAFT
RT-0001047,MAN-000088,VEH-0147,WH-022,2,FPS-0022,12.380402,76.660675,15.98,35,DRAFT
RT-0001048,MAN-000088,VEH-0147,WH-022,2,FPS-0022,12.380402,76.660675,15.98,35,DRAFT
RT-0001049,MAN-000088,VEH-0147,WH-022,3,FPS-0397,12.267873,76.481475,23.14,50,DRAFT
RT-0001050,MAN-000088,VEH-0147,WH-022,3,FPS-0397,12.267873,76.481475,23.14,50,DRAFT
RT-0001051,MAN-000088,VEH-0147,WH-022,4,FPS-0272,12.336515,76.483271,7.64,16,DRAFT
RT-0001052,MAN-000088,VEH-0147,WH-022,4,FPS-0272,12.336515,76.483271,7.64,16,DRAFT
RT-0001053,MAN-000088,VEH-0147,WH-022,5,FPS-0372,12.381178,76.481638,4.97,10,DRAFT
RT-0001054,MAN-000088,VEH-0147,WH-022,5,FPS-0372,12.381178,76.481638,4.97,10,DRAFT
RT-0001055,MAN-000088,VEH-0147,WH-022,6,FPS-0447,12.565728,76.590072,23.66,52,DRAFT
RT-0001056,MAN-000088,VEH-0147,WH-022,6,FPS-0447,12.565728,76.590072,23.66,52,DRAFT
RT-0001057,MAN-000089,VEH-0073,WH-023,1,FPS-0548,12.874125,76.172703,15.27,33,PLANNED
RT-0001058,MAN-000089,VEH-0073,WH-023,1,FPS-0548,12.874125,76.172703,15.27,33,PLANNED
RT-0001059,MAN-000089,VEH-0073,WH-023,2,FPS-0148,12.8846,76.057684,12.52,27,PLANNED
RT-0001060,MAN-000089,VEH-0073,WH-023,2,FPS-0148,12.8846,76.057684,12.52,27,PLANNED
RT-0001061,MAN-000089,VEH-0073,WH-023,3,FPS-0573,12.740099,76.191044,21.62,47,PLANNED
RT-0001062,MAN-000089,VEH-0073,WH-023,3,FPS-0573,12.740099,76.191044,21.62,47,PLANNED
RT-0001063,MAN-000089,VEH-0073,WH-023,4,FPS-0098,13.034712,75.939967,42.59,93,PLANNED
RT-0001064,MAN-000089,VEH-0073,WH-023,4,FPS-0098,13.034712,75.939967,42.59,93,PLANNED
RT-0001065,MAN-000089,VEH-0073,WH-023,5,FPS-0598,12.73298,75.878333,34.21,75,PLANNED
RT-0001066,MAN-000089,VEH-0073,WH-023,5,FPS-0598,12.73298,75.878333,34.21,75,PLANNED
RT-0001067,MAN-000089,VEH-0073,WH-023,6,FPS-0023,12.727105,76.17995,32.72,71,PLANNED
RT-0001068,MAN-000089,VEH-0073,WH-023,6,FPS-0023,12.727105,76.17995,32.72,71,PLANNED
RT-0001069,MAN-000090,VEH-0048,WH-023,1,FPS-0323,12.845827,75.974994,6.47,14,PLANNED
RT-0001070,MAN-000090,VEH-0048,WH-023,1,FPS-0323,12.845827,75.974994,6.47,14,PLANNED
RT-0001071,MAN-000090,VEH-0048,WH-023,2,FPS-0048,13.007541,76.108485,23.08,50,PLANNED
RT-0001072,MAN-000090,VEH-0048,WH-023,2,FPS-0048,13.007541,76.108485,23.08,50,PLANNED
RT-0001073,MAN-000090,VEH-0048,WH-023,3,FPS-0423,12.719925,75.922776,37.79,83,PLANNED
RT-0001074,MAN-000090,VEH-0048,WH-023,3,FPS-0423,12.719925,75.922776,37.79,83,PLANNED
RT-0001075,MAN-000090,VEH-0048,WH-023,4,FPS-0448,12.912017,76.157683,33.24,73,PLANNED
RT-0001076,MAN-000090,VEH-0048,WH-023,4,FPS-0448,12.912017,76.157683,33.24,73,PLANNED
RT-0001077,MAN-000090,VEH-0048,WH-023,5,FPS-0123,12.910871,76.078985,8.53,18,PLANNED
RT-0001078,MAN-000090,VEH-0048,WH-023,5,FPS-0123,12.910871,76.078985,8.53,18,PLANNED
RT-0001079,MAN-000090,VEH-0048,WH-023,6,FPS-0073,12.860163,75.932287,16.87,37,PLANNED
RT-0001080,MAN-000090,VEH-0048,WH-023,6,FPS-0073,12.860163,75.932287,16.87,37,PLANNED
RT-0001081,MAN-000091,VEH-0023,WH-023,1,FPS-0498,12.732756,76.157621,19.74,43,DRAFT
RT-0001082,MAN-000091,VEH-0023,WH-023,1,FPS-0498,12.732756,76.157621,19.74,43,DRAFT
RT-0001083,MAN-000091,VEH-0023,WH-023,2,FPS-0298,12.862515,76.043309,19.02,41,DRAFT
RT-0001084,MAN-000091,VEH-0023,WH-023,2,FPS-0298,12.862515,76.043309,19.02,41,DRAFT
RT-0001085,MAN-000091,VEH-0023,WH-023,3,FPS-0398,12.849213,76.024624,2.51,5,DRAFT
RT-0001086,MAN-000091,VEH-0023,WH-023,3,FPS-0398,12.849213,76.024624,2.51,5,DRAFT
RT-0001087,MAN-000091,VEH-0023,WH-023,4,FPS-0273,13.008525,75.921453,20.95,46,DRAFT
RT-0001088,MAN-000091,VEH-0023,WH-023,4,FPS-0273,13.008525,75.921453,20.95,46,DRAFT
RT-0001089,MAN-000091,VEH-0023,WH-023,5,FPS-0173,12.723846,76.118706,38.2,84,DRAFT
RT-0001090,MAN-000091,VEH-0023,WH-023,5,FPS-0173,12.723846,76.118706,38.2,84,DRAFT
RT-0001091,MAN-000091,VEH-0023,WH-023,6,FPS-0523,12.87844,75.980008,22.84,50,DRAFT
RT-0001092,MAN-000091,VEH-0023,WH-023,6,FPS-0523,12.87844,75.980008,22.84,50,DRAFT
RT-0001093,MAN-000092,VEH-0123,WH-023,1,FPS-0473,12.802743,75.956676,10.5,23,PLANNED
RT-0001094,MAN-000092,VEH-0123,WH-023,1,FPS-0473,12.802743,75.956676,10.5,23,PLANNED
RT-0001095,MAN-000092,VEH-0123,WH-023,2,FPS-0373,12.903101,75.95645,11.16,24,PLANNED
RT-0001096,MAN-000092,VEH-0123,WH-023,2,FPS-0373,12.903101,75.95645,11.16,24,PLANNED
RT-0001097,MAN-000092,VEH-0123,WH-023,3,FPS-0348,12.960216,75.930836,6.93,15,PLANNED
RT-0001098,MAN-000092,VEH-0123,WH-023,3,FPS-0348,12.960216,75.930836,6.93,15,PLANNED
RT-0001099,MAN-000092,VEH-0123,WH-023,4,FPS-0198,12.719314,76.050757,29.78,65,PLANNED
RT-0001100,MAN-000092,VEH-0123,WH-023,4,FPS-0198,12.719314,76.050757,29.78,65,PLANNED
RT-0001101,MAN-000092,VEH-0123,WH-023,5,FPS-0248,12.797317,76.064379,8.8,19,PLANNED
RT-0001102,MAN-000092,VEH-0123,WH-023,5,FPS-0248,12.797317,76.064379,8.8,19,PLANNED
RT-0001103,MAN-000092,VEH-0123,WH-023,6,FPS-0223,12.715323,76.172745,14.87,32,PLANNED
RT-0001104,MAN-000092,VEH-0123,WH-023,6,FPS-0223,12.715323,76.172745,14.87,32,PLANNED
RT-0001105,MAN-000093,VEH-0099,WH-024,1,FPS-0324,13.757596,75.977577,18.68,41,PLANNED
RT-0001106,MAN-000093,VEH-0099,WH-024,1,FPS-0324,13.757596,75.977577,18.68,41,PLANNED
RT-0001107,MAN-000093,VEH-0099,WH-024,2,FPS-0374,13.520238,75.889353,28.06,61,PLANNED
RT-0001108,MAN-000093,VEH-0099,WH-024,2,FPS-0374,13.520238,75.889353,28.06,61,PLANNED
RT-0001109,MAN-000093,VEH-0099,WH-024,3,FPS-0024,13.710228,75.811105,22.76,50,PLANNED
RT-0001110,MAN-000093,VEH-0099,WH-024,3,FPS-0024,13.710228,75.811105,22.76,50,PLANNED
RT-0001111,MAN-000093,VEH-0099,WH-024,4,FPS-0049,13.580672,75.851626,15.06,33,PLANNED
RT-0001112,MAN-000093,VEH-0099,WH-024,4,FPS-0049,13.580672,75.851626,15.06,33,PLANNED
RT-0001113,MAN-000093,VEH-0099,WH-024,5,FPS-0174,13.511869,75.801384,9.38,20,PLANNED
RT-0001114,MAN-000093,VEH-0099,WH-024,5,FPS-0174,13.511869,75.801384,9.38,20,PLANNED
RT-0001115,MAN-000093,VEH-0099,WH-024,6,FPS-0224,13.629575,75.794459,13.11,28,PLANNED
RT-0001116,MAN-000093,VEH-0099,WH-024,6,FPS-0224,13.629575,75.794459,13.11,28,PLANNED
RT-0001117,MAN-000094,VEH-0074,WH-024,1,FPS-0524,13.812878,75.846952,14.43,31,PLANNED
RT-0001118,MAN-000094,VEH-0074,WH-024,1,FPS-0524,13.812878,75.846952,14.43,31,PLANNED
RT-0001119,MAN-000094,VEH-0074,WH-024,2,FPS-0349,13.850042,75.752583,11.0,24,PLANNED
RT-0001120,MAN-000094,VEH-0074,WH-024,2,FPS-0349,13.850042,75.752583,11.0,24,PLANNED
RT-0001121,MAN-000094,VEH-0074,WH-024,3,FPS-0199,13.646521,75.977578,33.21,73,PLANNED
RT-0001122,MAN-000094,VEH-0074,WH-024,3,FPS-0199,13.646521,75.977578,33.21,73,PLANNED
RT-0001123,MAN-000094,VEH-0074,WH-024,4,FPS-0599,13.834976,75.702197,36.38,80,PLANNED
RT-0001124,MAN-000094,VEH-0074,WH-024,4,FPS-0599,13.834976,75.702197,36.38,80,PLANNED
RT-0001125,MAN-000094,VEH-0074,WH-024,5,FPS-0399,13.647769,75.925108,31.83,70,PLANNED
RT-0001126,MAN-000094,VEH-0074,WH-024,5,FPS-0399,13.647769,75.925108,31.83,70,PLANNED
RT-0001127,MAN-000094,VEH-0074,WH-024,6,FPS-0299,13.633717,75.778224,15.95,35,PLANNED
RT-0001128,MAN-000094,VEH-0074,WH-024,6,FPS-0299,13.633717,75.778224,15.95,35,PLANNED
RT-0001129,MAN-000095,VEH-0024,WH-024,1,FPS-0449,13.692275,75.998079,19.1,42,PLANNED
RT-0001130,MAN-000095,VEH-0024,WH-024,1,FPS-0449,13.692275,75.998079,19.1,42,PLANNED
RT-0001131,MAN-000095,VEH-0024,WH-024,2,FPS-0124,13.700247,75.78751,22.77,50,PLANNED
RT-0001132,MAN-000095,VEH-0024,WH-024,2,FPS-0124,13.700247,75.78751,22.77,50,PLANNED
RT-0001133,MAN-000095,VEH-0024,WH-024,3,FPS-0274,13.850201,75.884766,19.71,43,PLANNED
RT-0001134,MAN-000095,VEH-0024,WH-024,3,FPS-0274,13.850201,75.884766,19.71,43,PLANNED
RT-0001135,MAN-000095,VEH-0024,WH-024,4,FPS-0424,13.804274,75.763988,14.01,30,PLANNED
RT-0001136,MAN-000095,VEH-0024,WH-024,4,FPS-0424,13.804274,75.763988,14.01,30,PLANNED
RT-0001137,MAN-000095,VEH-0024,WH-024,5,FPS-0149,13.804879,75.967329,21.96,48,PLANNED
RT-0001138,MAN-000095,VEH-0024,WH-024,5,FPS-0149,13.804879,75.967329,21.96,48,PLANNED
RT-0001139,MAN-000095,VEH-0024,WH-024,6,FPS-0549,13.703524,75.716019,29.39,64,PLANNED
RT-0001140,MAN-000095,VEH-0024,WH-024,6,FPS-0549,13.703524,75.716019,29.39,64,PLANNED
RT-0001141,MAN-000096,VEH-0149,WH-024,1,FPS-0574,13.594093,75.825695,10.18,22,PLANNED
RT-0001142,MAN-000096,VEH-0149,WH-024,1,FPS-0574,13.594093,75.825695,10.18,22,PLANNED
RT-0001143,MAN-000096,VEH-0149,WH-024,2,FPS-0474,13.552843,75.763542,8.13,17,PLANNED
RT-0001144,MAN-000096,VEH-0149,WH-024,2,FPS-0474,13.552843,75.763542,8.13,17,PLANNED
RT-0001145,MAN-000096,VEH-0149,WH-024,3,FPS-0099,13.562481,75.899334,14.72,32,PLANNED
RT-0001146,MAN-000096,VEH-0149,WH-024,3,FPS-0099,13.562481,75.899334,14.72,32,PLANNED
RT-0001147,MAN-000096,VEH-0149,WH-024,4,FPS-0499,13.733576,75.940107,19.53,42,PLANNED
RT-0001148,MAN-000096,VEH-0149,WH-024,4,FPS-0499,13.733576,75.940107,19.53,42,PLANNED
RT-0001149,MAN-000096,VEH-0149,WH-024,5,FPS-0074,13.625154,75.834175,16.62,36,PLANNED
RT-0001150,MAN-000096,VEH-0149,WH-024,5,FPS-0074,13.625154,75.834175,16.62,36,PLANNED
RT-0001151,MAN-000096,VEH-0149,WH-024,6,FPS-0249,13.724589,75.641912,23.53,51,PLANNED
RT-0001152,MAN-000096,VEH-0149,WH-024,6,FPS-0249,13.724589,75.641912,23.53,51,PLANNED
RT-0001153,MAN-000097,VEH-0100,WH-025,1,FPS-0500,13.167455,77.660256,16.42,36,DRAFT
RT-0001154,MAN-000097,VEH-0100,WH-025,1,FPS-0500,13.167455,77.660256,16.42,36,DRAFT
RT-0001155,MAN-000097,VEH-0100,WH-025,2,FPS-0200,13.142411,77.504397,17.1,37,DRAFT
RT-0001156,MAN-000097,VEH-0100,WH-025,2,FPS-0200,13.142411,77.504397,17.1,37,DRAFT
RT-0001157,MAN-000097,VEH-0100,WH-025,3,FPS-0025,13.01763,77.719348,27.1,59,DRAFT
RT-0001158,MAN-000097,VEH-0100,WH-025,3,FPS-0025,13.01763,77.719348,27.1,59,DRAFT
RT-0001159,MAN-000097,VEH-0100,WH-025,4,FPS-0550,13.130915,77.527061,24.34,53,DRAFT
RT-0001160,MAN-000097,VEH-0100,WH-025,4,FPS-0550,13.130915,77.527061,24.34,53,DRAFT
RT-0001161,MAN-000097,VEH-0100,WH-025,5,FPS-0600,12.882301,77.796974,40.24,88,DRAFT
RT-0001162,MAN-000097,VEH-0100,WH-025,5,FPS-0600,12.882301,77.796974,40.24,88,DRAFT
RT-0001163,MAN-000097,VEH-0100,WH-025,6,FPS-0525,13.022477,77.812943,15.68,34,DRAFT
RT-0001164,MAN-000097,VEH-0100,WH-025,6,FPS-0525,13.022477,77.812943,15.68,34,DRAFT
RT-0001165,MAN-000098,VEH-0125,WH-025,1,FPS-0450,13.050239,77.565972,9.12,20,PLANNED
RT-0001166,MAN-000098,VEH-0125,WH-025,1,FPS-0450,13.050239,77.565972,9.12,20,PLANNED
RT-0001167,MAN-000098,VEH-0125,WH-025,2,FPS-0350,12.943868,77.660963,15.68,34,PLANNED
RT-0001168,MAN-000098,VEH-0125,WH-025,2,FPS-0350,12.943868,77.660963,15.68,34,PLANNED
RT-0001169,MAN-000098,VEH-0125,WH-025,3,FPS-0400,12.996288,77.711652,8.01,17,PLANNED
RT-0001170,MAN-000098,VEH-0125,WH-025,3,FPS-0400,12.996288,77.711652,8.01,17,PLANNED
RT-0001171,MAN-000098,VEH-0125,WH-025,4,FPS-0075,12.917704,77.765902,10.53,23,PLANNED
RT-0001172,MAN-000098,VEH-0125,WH-025,4,FPS-0075,12.917704,77.765902,10.53,23,PLANNED
RT-0001173,MAN-000098,VEH-0125,WH-025,5,FPS-0375,13.155987,77.507277,38.56,84,PLANNED
RT-0001174,MAN-000098,VEH-0125,WH-025,5,FPS-0375,13.155987,77.507277,38.56,84,PLANNED
RT-0001175,MAN-000098,VEH-0125,WH-025,6,FPS-0475,12.967789,77.680648,28.12,61,PLANNED
RT-0001176,MAN-000098,VEH-0125,WH-025,6,FPS-0475,12.967789,77.680648,28.12,61,PLANNED
RT-0001177,MAN-000099,VEH-0050,WH-025,1,FPS-0175,13.018978,77.652775,0.92,2,DRAFT
RT-0001178,MAN-000099,VEH-0050,WH-025,1,FPS-0175,13.018978,77.652775,0.92,2,DRAFT
RT-0001179,MAN-000099,VEH-0050,WH-025,2,FPS-0425,12.863208,77.696789,17.97,39,DRAFT
RT-0001180,MAN-000099,VEH-0050,WH-025,2,FPS-0425,12.863208,77.696789,17.97,39,DRAFT
RT-0001181,MAN-000099,VEH-0050,WH-025,3,FPS-0300,13.156719,77.664084,32.83,72,DRAFT
RT-0001182,MAN-000099,VEH-0050,WH-025,3,FPS-0300,13.156719,77.664084,32.83,72,DRAFT
RT-0001183,MAN-000099,VEH-0050,WH-025,4,FPS-0250,13.097917,77.672032,6.59,14,DRAFT
RT-0001184,MAN-000099,VEH-0050,WH-025,4,FPS-0250,13.097917,77.672032,6.59,14,DRAFT
RT-0001185,MAN-000099,VEH-0050,WH-025,5,FPS-0225,12.860417,77.530341,30.55,67,DRAFT
RT-0001186,MAN-000099,VEH-0050,WH-025,5,FPS-0225,12.860417,77.530341,30.55,67,DRAFT
RT-0001187,MAN-000099,VEH-0050,WH-025,6,FPS-0100,12.880108,77.590886,6.92,15,DRAFT
RT-0001188,MAN-000099,VEH-0050,WH-025,6,FPS-0100,12.880108,77.590886,6.92,15,DRAFT
RT-0001189,MAN-000100,VEH-0150,WH-025,1,FPS-0575,12.880986,77.482765,23.41,51,PLANNED
RT-0001190,MAN-000100,VEH-0150,WH-025,1,FPS-0575,12.880986,77.482765,23.41,51,PLANNED
RT-0001191,MAN-000100,VEH-0150,WH-025,2,FPS-0150,12.974714,77.70278,26.02,57,PLANNED
RT-0001192,MAN-000100,VEH-0150,WH-025,2,FPS-0150,12.974714,77.70278,26.02,57,PLANNED
RT-0001193,MAN-000100,VEH-0150,WH-025,3,FPS-0050,13.011557,77.772253,8.57,18,PLANNED
RT-0001194,MAN-000100,VEH-0150,WH-025,3,FPS-0050,13.011557,77.772253,8.57,18,PLANNED
RT-0001195,MAN-000100,VEH-0150,WH-025,4,FPS-0325,13.199207,77.569063,30.33,66,PLANNED
RT-0001196,MAN-000100,VEH-0150,WH-025,4,FPS-0325,13.199207,77.569063,30.33,66,PLANNED
RT-0001197,MAN-000100,VEH-0150,WH-025,5,FPS-0275,13.025569,77.810208,32.48,71,PLANNED
RT-0001198,MAN-000100,VEH-0150,WH-025,5,FPS-0275,13.025569,77.810208,32.48,71,PLANNED
RT-0001199,MAN-000100,VEH-0150,WH-025,6,FPS-0125,13.021112,77.503125,33.27,73,PLANNED
RT-0001200,MAN-000100,VEH-0150,WH-025,6,FPS-0125,13.021112,77.503125,33.27,73,PLANNED
RT-0001201,MAN-000101,VEH-0076,WH-001,1,FPS-0201,13.408913,77.80074,15.15,33,PLANNED
RT-0001202,MAN-000101,VEH-0076,WH-001,2,FPS-0226,13.234872,77.861664,20.44,44,PLANNED
RT-0001203,MAN-000101,VEH-0076,WH-001,3,FPS-0451,13.125661,77.624954,28.36,62,PLANNED
RT-0001204,MAN-000101,VEH-0076,WH-001,4,FPS-0276,13.102801,77.861035,25.69,56,PLANNED
RT-0001205,MAN-000101,VEH-0076,WH-001,5,FPS-0476,13.29692,77.78069,23.27,51,PLANNED
RT-0001206,MAN-000101,VEH-0076,WH-001,6,FPS-0126,13.128155,77.587492,28.1,61,PLANNED
RT-0001207,MAN-000102,VEH-0001,WH-001,1,FPS-0326,13.17759,77.86355,15.87,34,DRAFT
RT-0001208,MAN-000102,VEH-0001,WH-001,2,FPS-0376,13.113907,77.735482,15.57,34,DRAFT
RT-0001209,MAN-000102,VEH-0001,WH-001,3,FPS-0176,13.310423,77.852706,25.27,55,DRAFT
RT-0001210,MAN-000102,VEH-0001,WH-001,4,FPS-0501,13.136688,77.601702,33.34,73,DRAFT
RT-0001211,MAN-000102,VEH-0001,WH-001,5,FPS-0076,13.420928,77.733705,34.68,76,DRAFT
RT-0001212,MAN-000102,VEH-0001,WH-001,6,FPS-0001,13.324897,77.887401,19.76,43,DRAFT
RT-0001213,MAN-000102,VEH-0001,WH-001,6,FPS-0001,13.324897,77.887401,19.76,43,DRAFT
RT-0001214,MAN-000103,VEH-0076,WH-001,1,FPS-0301,13.291689,77.785895,3.16,6,PLANNED
RT-0001215,MAN-000103,VEH-0076,WH-001,2,FPS-0426,13.413368,77.820393,14.04,30,PLANNED
RT-0001216,MAN-000103,VEH-0076,WH-001,3,FPS-0551,13.129951,77.642695,36.92,81,PLANNED
RT-0001217,MAN-000103,VEH-0076,WH-001,4,FPS-0151,13.151598,77.764509,13.41,29,PLANNED
RT-0001218,MAN-000103,VEH-0076,WH-001,5,FPS-0251,13.457837,77.732198,34.23,75,PLANNED
RT-0001219,MAN-000103,VEH-0076,WH-001,6,FPS-0401,13.154594,77.580855,37.49,82,PLANNED
RT-0001220,MAN-000104,VEH-0001,WH-001,1,FPS-0351,13.145037,77.928976,23.57,51,DRAFT
RT-0001221,MAN-000104,VEH-0001,WH-001,2,FPS-0576,13.395476,77.847148,29.22,64,DRAFT
RT-0001222,MAN-000104,VEH-0001,WH-001,3,FPS-0026,13.227358,77.885902,19.16,42,DRAFT
RT-0001223,MAN-000104,VEH-0001,WH-001,4,FPS-0051,13.299143,77.915673,8.61,18,DRAFT
RT-0001224,MAN-000104,VEH-0001,WH-001,5,FPS-0101,13.29748,77.778821,14.81,32,DRAFT
RT-0001225,MAN-000104,VEH-0001,WH-001,6,FPS-0526,13.176326,77.907343,19.37,42,DRAFT
RT-0001226,MAN-000105,VEH-0027,WH-002,1,FPS-0052,11.951184,76.620292,17.91,39,PLANNED
RT-0001227,MAN-000105,VEH-0027,WH-002,1,FPS-0052,11.951184,76.620292,17.91,39,PLANNED
RT-0001228,MAN-000105,VEH-0027,WH-002,2,FPS-0552,11.983831,76.536295,9.83,21,PLANNED
RT-0001229,MAN-000105,VEH-0027,WH-002,2,FPS-0552,11.983831,76.536295,9.83,21,PLANNED
RT-0001230,MAN-000105,VEH-0027,WH-002,3,FPS-0377,12.210284,76.652631,28.18,61,PLANNED
RT-0001231,MAN-000105,VEH-0027,WH-002,3,FPS-0377,12.210284,76.652631,28.18,61,PLANNED
