allocation_id,cycle,fps_id,commodity,requested_kg,allocated_kg,warehouse_id,status,source,approved_by,approved_at
ALLOC-0000774,2026-01,FPS-0387,WHEAT,222,222,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000775,2026-01,FPS-0388,RICE,148,148,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000776,2026-01,FPS-0388,WHEAT,126,126,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000777,2026-01,FPS-0389,RICE,158,158,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000778,2026-01,FPS-0389,WHEAT,135,135,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000779,2026-01,FPS-0390,RICE,191,191,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000780,2026-01,FPS-0390,WHEAT,142,142,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000781,2026-01,FPS-0391,RICE,197,197,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000782,2026-01,FPS-0391,WHEAT,152,152,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000783,2026-01,FPS-0392,RICE,160,160,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000784,2026-01,FPS-0392,WHEAT,141,141,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000785,2026-01,FPS-0393,RICE,138,138,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000786,2026-01,FPS-0393,WHEAT,130,130,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000787,2026-01,FPS-0394,RICE,187,187,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000788,2026-01,FPS-0394,WHEAT,148,148,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000789,2026-01,FPS-0395,RICE,133,133,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000790,2026-01,FPS-0395,WHEAT,127,127,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000791,2026-01,FPS-0396,RICE,140,140,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000792,2026-01,FPS-0396,WHEAT,127,127,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000793,2026-01,FPS-0397,RICE,144,144,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000794,2026-01,FPS-0397,WHEAT,128,128,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000795,2026-01,FPS-0398,RICE,134,134,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000796,2026-01,FPS-0398,WHEAT,118,118,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000797,2026-01,FPS-0399,RICE,163,163,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000798,2026-01,FPS-0399,WHEAT,125,125,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000799,2026-01,FPS-0400,RICE,187,187,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000800,2026-01,FPS-0400,WHEAT,127,127,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000801,2026-01,FPS-0401,RICE,216,216,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000802,2026-01,FPS-0401,WHEAT,160,160,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000803,2026-01,FPS-0402,RICE,118,118,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000804,2026-01,FPS-0402,WHEAT,107,107,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000805,2026-01,FPS-0403,RICE,151,151,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000806,2026-01,FPS-0403,WHEAT,141,141,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000807,2026-01,FPS-0404,RICE,168,168,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000808,2026-01,FPS-0404,WHEAT,130,130,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000809,2026-01,FPS-0405,RICE,158,158,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000810,2026-01,FPS-0405,WHEAT,130,130,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000811,2026-01,FPS-0406,RICE,198,198,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000812,2026-01,FPS-0406,WHEAT,146,146,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000813,2026-01,FPS-0407,RICE,185,185,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000814,2026-01,FPS-0407,WHEAT,159,159,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000815,2026-01,FPS-0408,RICE,119,119,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000816,2026-01,FPS-0408,WHEAT,112,112,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000817,2026-01,FPS-0409,RICE,155,155,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000818,2026-01,FPS-0409,WHEAT,142,142,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000819,2026-01,FPS-0410,RICE,193,193,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000820,2026-01,FPS-0410,WHEAT,139,139,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000821,2026-01,FPS-0411,RICE,159,159,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000822,2026-01,FPS-0411,WHEAT,135,135,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000823,2026-01,FPS-0412,RICE,188,188,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000824,2026-01,FPS-0412,WHEAT,150,150,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000825,2026-01,FPS-0413,RICE,138,138,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000826,2026-01,FPS-0413,WHEAT,129,129,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000827,2026-01,FPS-0414,RICE,206,206,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000828,2026-01,FPS-0414,WHEAT,139,139,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000829,2026-01,FPS-0415,RICE,183,183,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000830,2026-01,FPS-0415,WHEAT,153,153,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000831,2026-01,FPS-0416,RICE,139,139,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000832,2026-01,FPS-0416,WHEAT,116,116,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000833,2026-01,FPS-0417,RICE,145,145,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000834,2026-01,FPS-0417,WHEAT,137,137,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000835,2026-01,FPS-0418,RICE,209,209,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000836,2026-01,FPS-0418,WHEAT,144,144,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000837,2026-01,FPS-0419,RICE,209,209,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000838,2026-01,FPS-0419,WHEAT,169,169,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000839,2026-01,FPS-0420,RICE,207,207,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000840,2026-01,FPS-0420,WHEAT,163,163,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000841,2026-01,FPS-0421,RICE,190,190,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000842,2026-01,FPS-0421,WHEAT,141,141,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000843,2026-01,FPS-0422,RICE,163,163,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000844,2026-01,FPS-0422,WHEAT,134,134,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000845,2026-01,FPS-0423,RICE,168,168,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000846,2026-01,FPS-0423,WHEAT,135,135,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000847,2026-01,FPS-0424,RICE,197,197,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000848,2026-01,FPS-0424,WHEAT,144,144,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000849,2026-01,FPS-0425,RICE,173,173,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000850,2026-01,FPS-0425,WHEAT,138,138,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000851,2026-01,FPS-0426,RICE,210,210,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000852,2026-01,FPS-0426,WHEAT,148,148,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000853,2026-01,FPS-0427,RICE,154,154,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000854,2026-01,FPS-0427,WHEAT,118,118,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000855,2026-01,FPS-0428,RICE,138,138,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000856,2026-01,FPS-0428,WHEAT,119,119,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000857,2026-01,FPS-0429,RICE,144,144,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000858,2026-01,FPS-0429,WHEAT,123,123,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000859,2026-01,FPS-0430,RICE,162,162,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000860,2026-01,FPS-0430,WHEAT,131,131,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000861,2026-01,FPS-0431,RICE,126,126,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000862,2026-01,FPS-0431,WHEAT,115,115,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000863,2026-01,FPS-0432,RICE,299,299,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000864,2026-01,FPS-0432,WHEAT,206,206,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000865,2026-01,FPS-0433,RICE,162,162,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000866,2026-01,FPS-0433,WHEAT,133,133,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000867,2026-01,FPS-0434,RICE,206,206,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000868,2026-01,FPS-0434,WHEAT,165,165,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000869,2026-01,FPS-0435,RICE,191,191,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000870,2026-01,FPS-0435,WHEAT,146,146,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000871,2026-01,FPS-0436,RICE,127,127,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000872,2026-01,FPS-0436,WHEAT,113,113,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000873,2026-01,FPS-0437,RICE,147,147,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000874,2026-01,FPS-0437,WHEAT,129,129,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000875,2026-01,FPS-0438,RICE,165,165,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000876,2026-01,FPS-0438,WHEAT,135,135,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000877,2026-01,FPS-0439,RICE,205,205,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000878,2026-01,FPS-0439,WHEAT,142,142,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000879,2026-01,FPS-0440,RICE,163,163,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000880,2026-01,FPS-0440,WHEAT,146,146,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000881,2026-01,FPS-0441,RICE,208,208,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000882,2026-01,FPS-0441,WHEAT,153,153,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000883,2026-01,FPS-0442,RICE,142,142,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000884,2026-01,FPS-0442,WHEAT,129,129,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000885,2026-01,FPS-0443,RICE,140,140,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000886,2026-01,FPS-0443,WHEAT,128,128,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000887,2026-01,FPS-0444,RICE,128,128,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000888,2026-01,FPS-0444,WHEAT,116,116,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000889,2026-01,FPS-0445,RICE,151,151,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000890,2026-01,FPS-0445,WHEAT,129,129,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000891,2026-01,FPS-0446,RICE,162,162,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000892,2026-01,FPS-0446,WHEAT,138,138,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000893,2026-01,FPS-0447,RICE,126,126,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000894,2026-01,FPS-0447,WHEAT,112,112,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000895,2026-01,FPS-0448,RICE,161,161,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000896,2026-01,FPS-0448,WHEAT,152,152,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000897,2026-01,FPS-0449,RICE,147,147,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000898,2026-01,FPS-0449,WHEAT,115,115,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000899,2026-01,FPS-0450,RICE,121,121,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000900,2026-01,FPS-0450,WHEAT,114,114,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000901,2026-01,FPS-0451,RICE,195,195,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000902,2026-01,FPS-0451,WHEAT,137,137,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000903,2026-01,FPS-0452,RICE,177,177,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000904,2026-01,FPS-0452,WHEAT,146,146,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000905,2026-01,FPS-0453,RICE,149,149,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000906,2026-01,FPS-0453,WHEAT,128,128,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000907,2026-01,FPS-0454,RICE,183,183,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000908,2026-01,FPS-0454,WHEAT,147,147,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000909,2026-01,FPS-0455,RICE,180,180,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000910,2026-01,FPS-0455,WHEAT,143,143,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000911,2026-01,FPS-0456,RICE,173,173,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000912,2026-01,FPS-0456,WHEAT,127,127,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000913,2026-01,FPS-0457,RICE,190,190,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000914,2026-01,FPS-0457,WHEAT,141,141,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000915,2026-01,FPS-0458,RICE,150,150,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000916,2026-01,FPS-0458,WHEAT,129,129,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000917,2026-01,FPS-0459,RICE,191,191,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000918,2026-01,FPS-0459,WHEAT,159,159,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000919,2026-01,FPS-0460,RICE,162,162,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000920,2026-01,FPS-0460,WHEAT,132,132,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000921,2026-01,FPS-0461,RICE,185,185,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000922,2026-01,FPS-0461,WHEAT,136,136,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000923,2026-01,FPS-0462,RICE,120,120,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000924,2026-01,FPS-0462,WHEAT,114,114,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000925,2026-01,FPS-0463,RICE,197,197,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000926,2026-01,FPS-0463,WHEAT,140,140,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000927,2026-01,FPS-0464,RICE,174,174,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000928,2026-01,FPS-0464,WHEAT,137,137,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000929,2026-01,FPS-0465,RICE,173,173,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000930,2026-01,FPS-0465,WHEAT,150,150,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000931,2026-01,FPS-0466,RICE,180,180,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000932,2026-01,FPS-0466,WHEAT,165,165,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000933,2026-01,FPS-0467,RICE,116,116,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000934,2026-01,FPS-0467,WHEAT,109,109,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000935,2026-01,FPS-0468,RICE,154,154,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000936,2026-01,FPS-0468,WHEAT,129,129,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000937,2026-01,FPS-0469,RICE,161,161,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000938,2026-01,FPS-0469,WHEAT,144,144,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000939,2026-01,FPS-0470,RICE,233,233,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000940,2026-01,FPS-0470,WHEAT,161,161,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000941,2026-01,FPS-0471,RICE,159,159,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000942,2026-01,FPS-0471,WHEAT,131,131,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000943,2026-01,FPS-0472,RICE,221,221,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000944,2026-01,FPS-0472,WHEAT,168,168,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000945,2026-01,FPS-0473,RICE,166,166,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000946,2026-01,FPS-0473,WHEAT,144,144,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000947,2026-01,FPS-0474,RICE,162,162,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000948,2026-01,FPS-0474,WHEAT,144,144,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000949,2026-01,FPS-0475,RICE,208,208,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000950,2026-01,FPS-0475,WHEAT,140,140,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000951,2026-01,FPS-0476,RICE,151,151,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000952,2026-01,FPS-0476,WHEAT,129,129,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000953,2026-01,FPS-0477,RICE,179,179,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000954,2026-01,FPS-0477,WHEAT,139,139,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000955,2026-01,FPS-0478,RICE,147,147,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000956,2026-01,FPS-0478,WHEAT,139,139,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000957,2026-01,FPS-0479,RICE,189,189,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000958,2026-01,FPS-0479,WHEAT,148,148,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000959,2026-01,FPS-0480,RICE,137,137,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000960,2026-01,FPS-0480,WHEAT,131,131,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000961,2026-01,FPS-0481,RICE,160,160,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000962,2026-01,FPS-0481,WHEAT,133,133,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000963,2026-01,FPS-0482,RICE,148,148,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000964,2026-01,FPS-0482,WHEAT,135,135,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000965,2026-01,FPS-0483,RICE,135,135,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000966,2026-01,FPS-0483,WHEAT,122,122,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000967,2026-01,FPS-0484,RICE,170,170,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000968,2026-01,FPS-0484,WHEAT,142,142,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000969,2026-01,FPS-0485,RICE,154,154,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000970,2026-01,FPS-0485,WHEAT,140,140,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000971,2026-01,FPS-0486,RICE,190,190,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000972,2026-01,FPS-0486,WHEAT,151,151,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000973,2026-01,FPS-0487,RICE,138,138,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000974,2026-01,FPS-0487,WHEAT,119,119,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0000975,2026-01,FPS-0488,RICE,127,127,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
