forecast_id,fps_id,cycle,commodity,baseline_demand_kg,intent_demand_kg,forecast_demand_kg,model_version,prediction_generated_at,training_dataset_version,prediction_horizon
FC-0000906,FPS-0453,2026-01,WHEAT,200,77,135,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000907,FPS-0454,2026-01,RICE,217,137,179,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000908,FPS-0454,2026-01,WHEAT,200,97,146,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000909,FPS-0455,2026-01,RICE,202,164,181,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000910,FPS-0455,2026-01,WHEAT,180,105,146,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000911,FPS-0456,2026-01,RICE,200,138,169,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000912,FPS-0456,2026-01,WHEAT,180,98,133,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000913,FPS-0457,2026-01,RICE,226,156,198,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000914,FPS-0457,2026-01,WHEAT,200,99,145,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000915,FPS-0458,2026-01,RICE,200,115,156,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000916,FPS-0458,2026-01,WHEAT,200,76,132,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000917,FPS-0459,2026-01,RICE,214,173,193,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000918,FPS-0459,2026-01,WHEAT,200,117,156,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000919,FPS-0460,2026-01,RICE,200,129,163,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000920,FPS-0460,2026-01,WHEAT,180,89,130,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000921,FPS-0461,2026-01,RICE,234,132,185,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000922,FPS-0461,2026-01,WHEAT,200,88,141,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000923,FPS-0462,2026-01,RICE,200,65,126,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000924,FPS-0462,2026-01,WHEAT,200,48,115,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000925,FPS-0463,2026-01,RICE,262,143,200,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000926,FPS-0463,2026-01,WHEAT,201,93,143,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000927,FPS-0464,2026-01,RICE,204,138,174,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000928,FPS-0464,2026-01,WHEAT,200,95,141,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000929,FPS-0465,2026-01,RICE,200,149,168,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000930,FPS-0465,2026-01,WHEAT,200,102,150,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000931,FPS-0466,2026-01,RICE,200,165,181,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000932,FPS-0466,2026-01,WHEAT,200,114,161,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000933,FPS-0467,2026-01,RICE,200,39,114,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000934,FPS-0467,2026-01,WHEAT,200,27,106,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000935,FPS-0468,2026-01,RICE,202,110,150,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000936,FPS-0468,2026-01,WHEAT,200,71,128,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000937,FPS-0469,2026-01,RICE,200,142,169,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000938,FPS-0469,2026-01,WHEAT,200,95,146,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000939,FPS-0470,2026-01,RICE,295,172,240,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000940,FPS-0470,2026-01,WHEAT,211,121,161,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000941,FPS-0471,2026-01,RICE,200,132,160,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000942,FPS-0471,2026-01,WHEAT,180,92,134,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000943,FPS-0472,2026-01,RICE,254,184,222,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000944,FPS-0472,2026-01,WHEAT,200,120,162,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000945,FPS-0473,2026-01,RICE,203,134,164,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000946,FPS-0473,2026-01,WHEAT,200,90,139,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000947,FPS-0474,2026-01,RICE,200,138,162,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000948,FPS-0474,2026-01,WHEAT,200,91,144,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000949,FPS-0475,2026-01,RICE,237,174,203,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000950,FPS-0475,2026-01,WHEAT,180,115,144,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000951,FPS-0476,2026-01,RICE,200,109,150,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000952,FPS-0476,2026-01,WHEAT,200,77,129,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000953,FPS-0477,2026-01,RICE,230,132,182,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000954,FPS-0477,2026-01,WHEAT,200,88,141,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000955,FPS-0478,2026-01,RICE,200,116,150,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000956,FPS-0478,2026-01,WHEAT,200,79,137,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000957,FPS-0479,2026-01,RICE,217,164,188,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000958,FPS-0479,2026-01,WHEAT,200,108,151,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000959,FPS-0480,2026-01,RICE,200,105,145,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000960,FPS-0480,2026-01,WHEAT,200,72,127,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000961,FPS-0481,2026-01,RICE,204,116,161,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000962,FPS-0481,2026-01,WHEAT,200,76,135,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000963,FPS-0482,2026-01,RICE,160,125,146,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000964,FPS-0482,2026-01,WHEAT,200,86,142,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000965,FPS-0483,2026-01,RICE,200,86,141,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000966,FPS-0483,2026-01,WHEAT,200,60,124,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000967,FPS-0484,2026-01,RICE,200,131,170,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000968,FPS-0484,2026-01,WHEAT,200,86,137,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000969,FPS-0485,2026-01,RICE,200,118,153,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000970,FPS-0485,2026-01,WHEAT,200,79,140,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000971,FPS-0486,2026-01,RICE,217,162,194,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000972,FPS-0486,2026-01,WHEAT,200,104,154,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000973,FPS-0487,2026-01,RICE,200,73,132,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000974,FPS-0487,2026-01,WHEAT,200,46,120,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000975,FPS-0488,2026-01,RICE,200,69,132,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000976,FPS-0488,2026-01,WHEAT,200,42,112,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000977,FPS-0489,2026-01,RICE,221,146,188,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000978,FPS-0489,2026-01,WHEAT,200,99,152,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000979,FPS-0490,2026-01,RICE,224,146,180,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000980,FPS-0490,2026-01,WHEAT,200,94,145,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000981,FPS-0491,2026-01,RICE,237,156,189,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000982,FPS-0491,2026-01,WHEAT,200,94,141,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000983,FPS-0492,2026-01,RICE,292,214,254,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000984,FPS-0492,2026-01,WHEAT,217,152,191,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000985,FPS-0493,2026-01,RICE,201,109,150,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000986,FPS-0493,2026-01,WHEAT,200,72,129,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000987,FPS-0494,2026-01,RICE,200,73,134,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000988,FPS-0494,2026-01,WHEAT,200,47,120,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000989,FPS-0495,2026-01,RICE,200,68,131,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000990,FPS-0495,2026-01,WHEAT,200,45,115,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000991,FPS-0496,2026-01,RICE,200,113,157,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000992,FPS-0496,2026-01,WHEAT,200,73,129,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000993,FPS-0497,2026-01,RICE,214,186,209,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000994,FPS-0497,2026-01,WHEAT,180,120,149,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000995,FPS-0498,2026-01,RICE,221,126,167,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000996,FPS-0498,2026-01,WHEAT,200,85,136,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000997,FPS-0499,2026-01,RICE,277,167,223,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000998,FPS-0499,2026-01,WHEAT,200,121,156,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0000999,FPS-0500,2026-01,RICE,200,123,163,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001000,FPS-0500,2026-01,WHEAT,200,78,133,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001001,FPS-0501,2026-01,RICE,180,132,155,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001002,FPS-0501,2026-01,WHEAT,200,87,141,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001003,FPS-0502,2026-01,RICE,239,162,198,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001004,FPS-0502,2026-01,WHEAT,200,111,154,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001005,FPS-0503,2026-01,RICE,228,41,122,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001006,FPS-0503,2026-01,WHEAT,200,24,105,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001007,FPS-0504,2026-01,RICE,200,108,154,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001008,FPS-0504,2026-01,WHEAT,180,75,127,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001009,FPS-0505,2026-01,RICE,201,114,153,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001010,FPS-0505,2026-01,WHEAT,200,78,137,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001011,FPS-0506,2026-01,RICE,200,77,138,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001012,FPS-0506,2026-01,WHEAT,200,49,116,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001013,FPS-0507,2026-01,RICE,200,88,142,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001014,FPS-0507,2026-01,WHEAT,200,60,124,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001015,FPS-0508,2026-01,RICE,250,192,219,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001016,FPS-0508,2026-01,WHEAT,200,133,169,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001017,FPS-0509,2026-01,RICE,204,131,170,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001018,FPS-0509,2026-01,WHEAT,200,85,142,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001019,FPS-0510,2026-01,RICE,200,105,153,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001020,FPS-0510,2026-01,WHEAT,200,79,131,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001021,FPS-0511,2026-01,RICE,200,136,163,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001022,FPS-0511,2026-01,WHEAT,200,91,140,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001023,FPS-0512,2026-01,RICE,180,109,148,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001024,FPS-0512,2026-01,WHEAT,200,74,138,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001025,FPS-0513,2026-01,RICE,200,100,152,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001026,FPS-0513,2026-01,WHEAT,200,68,134,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001027,FPS-0514,2026-01,RICE,200,40,115,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001028,FPS-0514,2026-01,WHEAT,200,29,108,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001029,FPS-0515,2026-01,RICE,200,58,124,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001030,FPS-0515,2026-01,WHEAT,200,37,112,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001031,FPS-0516,2026-01,RICE,200,103,154,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001032,FPS-0516,2026-01,WHEAT,200,74,137,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001033,FPS-0517,2026-01,RICE,200,97,147,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001034,FPS-0517,2026-01,WHEAT,200,65,133,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001035,FPS-0518,2026-01,RICE,200,106,149,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001036,FPS-0518,2026-01,WHEAT,200,69,131,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001037,FPS-0519,2026-01,RICE,201,141,175,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001038,FPS-0519,2026-01,WHEAT,200,99,148,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001039,FPS-0520,2026-01,RICE,200,83,136,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001040,FPS-0520,2026-01,WHEAT,200,61,123,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001041,FPS-0521,2026-01,RICE,235,137,191,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001042,FPS-0521,2026-01,WHEAT,200,94,142,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001043,FPS-0522,2026-01,RICE,239,133,191,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001044,FPS-0522,2026-01,WHEAT,200,94,149,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001045,FPS-0523,2026-01,RICE,215,130,177,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001046,FPS-0523,2026-01,WHEAT,200,93,149,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001047,FPS-0524,2026-01,RICE,200,65,125,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001048,FPS-0524,2026-01,WHEAT,200,42,118,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001049,FPS-0525,2026-01,RICE,200,64,124,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001050,FPS-0525,2026-01,WHEAT,200,46,120,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001051,FPS-0526,2026-01,RICE,205,101,154,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001052,FPS-0526,2026-01,WHEAT,200,71,130,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001053,FPS-0527,2026-01,RICE,200,137,173,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001054,FPS-0527,2026-01,WHEAT,200,87,144,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001055,FPS-0528,2026-01,RICE,206,105,149,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001056,FPS-0528,2026-01,WHEAT,200,75,137,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001057,FPS-0529,2026-01,RICE,279,199,247,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001058,FPS-0529,2026-01,WHEAT,205,128,167,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001059,FPS-0530,2026-01,RICE,204,161,186,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001060,FPS-0530,2026-01,WHEAT,200,108,148,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001061,FPS-0531,2026-01,RICE,200,135,173,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001062,FPS-0531,2026-01,WHEAT,200,94,143,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001063,FPS-0532,2026-01,RICE,200,89,141,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001064,FPS-0532,2026-01,WHEAT,200,58,125,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001065,FPS-0533,2026-01,RICE,229,123,174,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001066,FPS-0533,2026-01,WHEAT,200,84,143,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001067,FPS-0534,2026-01,RICE,200,76,138,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001068,FPS-0534,2026-01,WHEAT,200,53,120,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001069,FPS-0535,2026-01,RICE,210,172,199,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001070,FPS-0535,2026-01,WHEAT,200,115,155,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001071,FPS-0536,2026-01,RICE,180,132,154,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001072,FPS-0536,2026-01,WHEAT,200,84,142,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001073,FPS-0537,2026-01,RICE,200,106,149,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001074,FPS-0537,2026-01,WHEAT,200,72,135,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001075,FPS-0538,2026-01,RICE,200,109,154,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001076,FPS-0538,2026-01,WHEAT,200,71,126,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001077,FPS-0539,2026-01,RICE,210,155,189,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001078,FPS-0539,2026-01,WHEAT,200,111,158,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001079,FPS-0540,2026-01,RICE,200,74,132,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001080,FPS-0540,2026-01,WHEAT,200,52,117,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001081,FPS-0541,2026-01,RICE,200,123,160,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001082,FPS-0541,2026-01,WHEAT,200,83,142,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001083,FPS-0542,2026-01,RICE,200,114,159,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001084,FPS-0542,2026-01,WHEAT,200,77,140,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001085,FPS-0543,2026-01,RICE,200,126,159,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001086,FPS-0543,2026-01,WHEAT,200,77,135,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001087,FPS-0544,2026-01,RICE,200,84,143,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001088,FPS-0544,2026-01,WHEAT,200,53,117,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001089,FPS-0545,2026-01,RICE,200,62,122,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001090,FPS-0545,2026-01,WHEAT,200,44,114,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001091,FPS-0546,2026-01,RICE,268,207,244,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001092,FPS-0546,2026-01,WHEAT,200,139,169,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001093,FPS-0547,2026-01,RICE,200,76,131,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001094,FPS-0547,2026-01,WHEAT,200,49,117,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001095,FPS-0548,2026-01,RICE,200,146,171,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001096,FPS-0548,2026-01,WHEAT,200,94,144,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001097,FPS-0549,2026-01,RICE,241,190,221,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001098,FPS-0549,2026-01,WHEAT,200,130,164,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001099,FPS-0550,2026-01,RICE,200,71,132,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001100,FPS-0550,2026-01,WHEAT,180,49,109,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001101,FPS-0551,2026-01,RICE,200,83,136,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001102,FPS-0551,2026-01,WHEAT,200,55,120,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001103,FPS-0552,2026-01,RICE,200,60,128,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001104,FPS-0552,2026-01,WHEAT,200,44,120,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001105,FPS-0553,2026-01,RICE,275,169,220,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001106,FPS-0553,2026-01,WHEAT,204,114,157,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001107,FPS-0554,2026-01,RICE,200,79,138,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001108,FPS-0554,2026-01,WHEAT,200,54,124,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001109,FPS-0555,2026-01,RICE,264,158,217,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001110,FPS-0555,2026-01,WHEAT,202,107,158,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001111,FPS-0556,2026-01,RICE,231,127,180,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001112,FPS-0556,2026-01,WHEAT,200,80,137,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001113,FPS-0557,2026-01,RICE,229,111,168,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001114,FPS-0557,2026-01,WHEAT,200,73,128,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001115,FPS-0558,2026-01,RICE,295,208,245,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001116,FPS-0558,2026-01,WHEAT,210,136,166,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001117,FPS-0559,2026-01,RICE,160,109,138,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001118,FPS-0559,2026-01,WHEAT,180,66,118,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001119,FPS-0560,2026-01,RICE,262,195,236,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001120,FPS-0560,2026-01,WHEAT,204,138,175,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001121,FPS-0561,2026-01,RICE,200,106,154,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0001122,FPS-0561,2026-01,WHEAT,200,72,127,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
