delivery_id,manifest_id,manifest_item_id,fps_id,vehicle_id,planned_kg,delivered_kg,delivery_date,rice_kg,wheat_kg,status,verified_by
DEL-0000779,MAN-000088,MI-0001045,FPS-0597,VEH-0147,347,342,2026-01-07,342,0,VERIFIED,OFF-00039
DEL-0000780,MAN-000088,MI-0001048,FPS-0022,VEH-0147,141,138,2026-01-08,0,138,VARIANCE,OFF-00019
DEL-0000781,MAN-000088,MI-0001049,FPS-0397,VEH-0147,144,141,2026-01-07,141,0,VARIANCE,OFF-00048
DEL-0000782,MAN-000088,MI-0001051,FPS-0272,VEH-0147,219,216,2026-01-06,216,0,VERIFIED,OFF-00046
DEL-0000783,MAN-000089,MI-0001057,FPS-0548,VEH-0073,177,174,2026-01-08,174,0,VARIANCE,OFF-00034
DEL-0000784,MAN-000089,MI-0001058,FPS-0548,VEH-0073,140,139,2026-01-08,0,139,VERIFIED,OFF-00046
DEL-0000785,MAN-000089,MI-0001059,FPS-0148,VEH-0073,248,249,2026-01-07,249,0,VERIFIED,OFF-00014
DEL-0000786,MAN-000089,MI-0001060,FPS-0148,VEH-0073,185,181,2026-01-10,0,181,VARIANCE,OFF-00051
DEL-0000787,MAN-000089,MI-0001061,FPS-0573,VEH-0073,123,120,2026-01-10,120,0,VARIANCE,OFF-00047
DEL-0000788,MAN-000089,MI-0001062,FPS-0573,VEH-0073,113,113,2026-01-09,0,113,VERIFIED,OFF-00028
DEL-0000789,MAN-000089,MI-0001063,FPS-0098,VEH-0073,246,246,2026-01-08,246,0,VERIFIED,OFF-00038
DEL-0000790,MAN-000089,MI-0001064,FPS-0098,VEH-0073,166,166,2026-01-10,0,166,VERIFIED,OFF-00041
DEL-0000791,MAN-000089,MI-0001065,FPS-0598,VEH-0073,186,187,2026-01-07,187,0,VERIFIED,OFF-00011
DEL-0000792,MAN-000089,MI-0001066,FPS-0598,VEH-0073,145,144,2026-01-09,0,144,VERIFIED,OFF-00010
DEL-0000793,MAN-000089,MI-0001067,FPS-0023,VEH-0073,144,141,2026-01-08,141,0,VARIANCE,OFF-00053
DEL-0000794,MAN-000089,MI-0001068,FPS-0023,VEH-0073,131,132,2026-01-09,0,132,VERIFIED,OFF-00022
DEL-0000795,MAN-000090,MI-0001069,FPS-0323,VEH-0048,172,171,2026-01-09,171,0,VERIFIED,OFF-00016
DEL-0000796,MAN-000090,MI-0001070,FPS-0323,VEH-0048,158,155,2026-01-08,0,155,VARIANCE,OFF-00030
DEL-0000797,MAN-000090,MI-0001071,FPS-0048,VEH-0048,130,128,2026-01-08,128,0,VARIANCE,OFF-00056
DEL-0000798,MAN-000090,MI-0001072,FPS-0048,VEH-0048,111,110,2026-01-07,0,110,VERIFIED,OFF-00053
DEL-0000799,MAN-000090,MI-0001073,FPS-0423,VEH-0048,168,169,2026-01-09,169,0,VERIFIED,OFF-00013
DEL-0000800,MAN-000090,MI-0001074,FPS-0423,VEH-0048,135,136,2026-01-08,0,136,VERIFIED,OFF-00046
DEL-0000801,MAN-000090,MI-0001075,FPS-0448,VEH-0048,161,158,2026-01-10,158,0,VARIANCE,OFF-00030
DEL-0000802,MAN-000090,MI-0001076,FPS-0448,VEH-0048,152,152,2026-01-10,0,152,VERIFIED,OFF-00008
DEL-0000803,MAN-000090,MI-0001077,FPS-0123,VEH-0048,141,140,2026-01-08,140,0,VERIFIED,OFF-00027
DEL-0000804,MAN-000090,MI-0001078,FPS-0123,VEH-0048,135,132,2026-01-09,0,132,VARIANCE,OFF-00036
DEL-0000805,MAN-000090,MI-0001079,FPS-0073,VEH-0048,176,173,2026-01-08,173,0,VARIANCE,OFF-00012
DEL-0000806,MAN-000090,MI-0001080,FPS-0073,VEH-0048,142,140,2026-01-09,0,140,VERIFIED,OFF-00058
DEL-0000807,MAN-000091,MI-0001083,FPS-0298,VEH-0023,145,142,2026-01-06,142,0,VARIANCE,OFF-00011
DEL-0000808,MAN-000091,MI-0001086,FPS-0398,VEH-0023,118,115,2026-01-06,0,115,VARIANCE,OFF-00051
DEL-0000809,MAN-000091,MI-0001089,FPS-0173,VEH-0023,154,154,2026-01-07,154,0,VERIFIED,OFF-00011
DEL-0000810,MAN-000091,MI-0001091,FPS-0523,VEH-0023,175,183,2026-01-08,183,0,REJECTED,OFF-00047
DEL-0000811,MAN-000092,MI-0001093,FPS-0473,VEH-0123,166,167,2026-01-10,167,0,VERIFIED,OFF-00038
DEL-0000812,MAN-000092,MI-0001094,FPS-0473,VEH-0123,144,143,2026-01-07,0,143,VERIFIED,OFF-00049
DEL-0000813,MAN-000092,MI-0001095,FPS-0373,VEH-0123,155,154,2026-01-07,154,0,VERIFIED,OFF-00053
DEL-0000814,MAN-000092,MI-0001096,FPS-0373,VEH-0123,130,129,2026-01-10,0,129,VERIFIED,OFF-00054
DEL-0000815,MAN-000092,MI-0001097,FPS-0348,VEH-0123,176,176,2026-01-09,176,0,VERIFIED,OFF-00040
DEL-0000816,MAN-000092,MI-0001098,FPS-0348,VEH-0123,139,137,2026-01-08,0,137,VERIFIED,OFF-00044
DEL-0000817,MAN-000092,MI-0001099,FPS-0198,VEH-0123,161,162,2026-01-07,162,0,VERIFIED,OFF-00049
DEL-0000818,MAN-000092,MI-0001100,FPS-0198,VEH-0123,126,123,2026-01-10,0,123,VARIANCE,OFF-00047
DEL-0000819,MAN-000092,MI-0001101,FPS-0248,VEH-0123,266,265,2026-01-07,265,0,VERIFIED,OFF-00015
DEL-0000820,MAN-000092,MI-0001102,FPS-0248,VEH-0123,187,188,2026-01-10,0,188,VERIFIED,OFF-00051
DEL-0000821,MAN-000092,MI-0001103,FPS-0223,VEH-0123,166,166,2026-01-08,166,0,VERIFIED,OFF-00053
DEL-0000822,MAN-000092,MI-0001104,FPS-0223,VEH-0123,132,129,2026-01-10,0,129,VARIANCE,OFF-00054
DEL-0000823,MAN-000093,MI-0001105,FPS-0324,VEH-0099,144,145,2026-01-07,145,0,VERIFIED,OFF-00034
DEL-0000824,MAN-000093,MI-0001106,FPS-0324,VEH-0099,127,128,2026-01-09,0,128,VERIFIED,OFF-00059
DEL-0000825,MAN-000093,MI-0001107,FPS-0374,VEH-0099,143,144,2026-01-09,144,0,VERIFIED,OFF-00027
DEL-0000826,MAN-000093,MI-0001108,FPS-0374,VEH-0099,137,135,2026-01-07,0,135,VERIFIED,OFF-00049
DEL-0000827,MAN-000093,MI-0001109,FPS-0024,VEH-0099,139,138,2026-01-07,138,0,VERIFIED,OFF-00046
DEL-0000828,MAN-000093,MI-0001110,FPS-0024,VEH-0099,129,126,2026-01-08,0,126,VARIANCE,OFF-00007
DEL-0000829,MAN-000093,MI-0001111,FPS-0049,VEH-0099,180,180,2026-01-09,180,0,VERIFIED,OFF-00036
DEL-0000830,MAN-000093,MI-0001112,FPS-0049,VEH-0099,153,152,2026-01-07,0,152,VERIFIED,OFF-00049
DEL-0000831,MAN-000093,MI-0001113,FPS-0174,VEH-0099,198,197,2026-01-09,197,0,VERIFIED,OFF-00032
DEL-0000832,MAN-000093,MI-0001114,FPS-0174,VEH-0099,139,140,2026-01-06,0,140,VERIFIED,OFF-00042
DEL-0000833,MAN-000093,MI-0001115,FPS-0224,VEH-0099,151,148,2026-01-08,148,0,VARIANCE,OFF-00053
DEL-0000834,MAN-000093,MI-0001116,FPS-0224,VEH-0099,135,132,2026-01-09,0,132,VARIANCE,OFF-00059
DEL-0000835,MAN-000094,MI-0001117,FPS-0524,VEH-0074,125,125,2026-01-07,125,0,VERIFIED,OFF-00044
DEL-0000836,MAN-000094,MI-0001118,FPS-0524,VEH-0074,113,112,2026-01-10,0,112,VERIFIED,OFF-00035
DEL-0000837,MAN-000094,MI-0001119,FPS-0349,VEH-0074,176,174,2026-01-08,174,0,VERIFIED,OFF-00019
DEL-0000838,MAN-000094,MI-0001120,FPS-0349,VEH-0074,143,142,2026-01-10,0,142,VERIFIED,OFF-00016
DEL-0000839,MAN-000094,MI-0001121,FPS-0199,VEH-0074,145,145,2026-01-07,145,0,VERIFIED,OFF-00021
DEL-0000840,MAN-000094,MI-0001122,FPS-0199,VEH-0074,126,125,2026-01-10,0,125,VERIFIED,OFF-00057
DEL-0000841,MAN-000094,MI-0001123,FPS-0599,VEH-0074,131,128,2026-01-07,128,0,VARIANCE,OFF-00064
DEL-0000842,MAN-000094,MI-0001124,FPS-0599,VEH-0074,114,113,2026-01-08,0,113,VERIFIED,OFF-00020
DEL-0000843,MAN-000094,MI-0001125,FPS-0399,VEH-0074,163,163,2026-01-07,163,0,VERIFIED,OFF-00028
DEL-0000844,MAN-000094,MI-0001126,FPS-0399,VEH-0074,125,125,2026-01-07,0,125,VERIFIED,OFF-00060
DEL-0000845,MAN-000094,MI-0001127,FPS-0299,VEH-0074,148,149,2026-01-08,149,0,VERIFIED,OFF-00007
DEL-0000846,MAN-000094,MI-0001128,FPS-0299,VEH-0074,131,130,2026-01-07,0,130,VERIFIED,OFF-00060
DEL-0000847,MAN-000095,MI-0001129,FPS-0449,VEH-0024,147,148,2026-01-08,148,0,VERIFIED,OFF-00058
DEL-0000848,MAN-000095,MI-0001130,FPS-0449,VEH-0024,115,114,2026-01-06,0,114,VERIFIED,OFF-00065
DEL-0000849,MAN-000095,MI-0001131,FPS-0124,VEH-0024,222,221,2026-01-07,221,0,VERIFIED,OFF-00015
DEL-0000850,MAN-000095,MI-0001132,FPS-0124,VEH-0024,159,157,2026-01-07,0,157,VERIFIED,OFF-00034
DEL-0000851,MAN-000095,MI-0001133,FPS-0274,VEH-0024,188,188,2026-01-07,188,0,VERIFIED,OFF-00060
DEL-0000852,MAN-000095,MI-0001134,FPS-0274,VEH-0024,152,150,2026-01-07,0,150,VERIFIED,OFF-00041
DEL-0000853,MAN-000095,MI-0001135,FPS-0424,VEH-0024,197,193,2026-01-09,193,0,VARIANCE,OFF-00032
DEL-0000854,MAN-000095,MI-0001136,FPS-0424,VEH-0024,144,145,2026-01-09,0,145,VERIFIED,OFF-00037
DEL-0000855,MAN-000095,MI-0001137,FPS-0149,VEH-0024,261,256,2026-01-06,256,0,VARIANCE,OFF-00043
DEL-0000856,MAN-000095,MI-0001138,FPS-0149,VEH-0024,180,180,2026-01-08,0,180,VERIFIED,OFF-00016
DEL-0000857,MAN-000095,MI-0001139,FPS-0549,VEH-0024,212,209,2026-01-08,209,0,VERIFIED,OFF-00019
DEL-0000858,MAN-000095,MI-0001140,FPS-0549,VEH-0024,167,165,2026-01-07,0,165,VERIFIED,OFF-00057
DEL-0000859,MAN-000096,MI-0001141,FPS-0574,VEH-0149,193,191,2026-01-10,191,0,VERIFIED,OFF-00009
DEL-0000860,MAN-000096,MI-0001142,FPS-0574,VEH-0149,147,145,2026-01-08,0,145,VERIFIED,OFF-00044
DEL-0000861,MAN-000096,MI-0001143,FPS-0474,VEH-0149,162,161,2026-01-07,161,0,VERIFIED,OFF-00015
DEL-0000862,MAN-000096,MI-0001144,FPS-0474,VEH-0149,144,141,2026-01-08,0,141,VARIANCE,OFF-00044
DEL-0000863,MAN-000096,MI-0001145,FPS-0099,VEH-0149,166,166,2026-01-09,166,0,VERIFIED,OFF-00009
DEL-0000864,MAN-000096,MI-0001146,FPS-0099,VEH-0149,140,137,2026-01-08,0,137,VARIANCE,OFF-00062
DEL-0000865,MAN-000096,MI-0001147,FPS-0499,VEH-0149,211,208,2026-01-09,208,0,VERIFIED,OFF-00046
DEL-0000866,MAN-000096,MI-0001148,FPS-0499,VEH-0149,155,156,2026-01-08,0,156,VERIFIED,OFF-00031
DEL-0000867,MAN-000096,MI-0001149,FPS-0074,VEH-0149,130,127,2026-01-09,127,0,VARIANCE,OFF-00020
DEL-0000868,MAN-000096,MI-0001150,FPS-0074,VEH-0149,104,102,2026-01-07,0,102,VARIANCE,OFF-00017
DEL-0000869,MAN-000096,MI-0001151,FPS-0249,VEH-0149,207,203,2026-01-07,203,0,VARIANCE,OFF-00043
DEL-0000870,MAN-000096,MI-0001152,FPS-0249,VEH-0149,154,155,2026-01-08,0,155,VERIFIED,OFF-00041
DEL-0000871,MAN-000097,MI-0001159,FPS-0550,VEH-0100,126,123,2026-01-07,123,0,VARIANCE,OFF-00014
DEL-0000872,MAN-000097,MI-0001162,FPS-0600,VEH-0100,136,134,2026-01-06,0,134,VERIFIED,OFF-00009
DEL-0000873,MAN-000097,MI-0001164,FPS-0525,VEH-0100,119,118,2026-01-08,0,118,VERIFIED,OFF-00056
DEL-0000874,MAN-000098,MI-0001165,FPS-0450,VEH-0125,121,121,2026-01-07,121,0,VERIFIED,OFF-00011
DEL-0000875,MAN-000098,MI-0001166,FPS-0450,VEH-0125,114,113,2026-01-07,0,113,VERIFIED,OFF-00026
DEL-0000876,MAN-000098,MI-0001167,FPS-0350,VEH-0125,187,189,2026-01-08,189,0,VERIFIED,OFF-00007
DEL-0000877,MAN-000098,MI-0001168,FPS-0350,VEH-0125,142,142,2026-01-06,0,142,VERIFIED,OFF-00020
DEL-0000878,MAN-000098,MI-0001169,FPS-0400,VEH-0125,187,187,2026-01-08,187,0,VERIFIED,OFF-00039
DEL-0000879,MAN-000098,MI-0001170,FPS-0400,VEH-0125,127,125,2026-01-07,0,125,VARIANCE,OFF-00042
DEL-0000880,MAN-000098,MI-0001171,FPS-0075,VEH-0125,197,194,2026-01-07,194,0,VARIANCE,OFF-00024
DEL-0000881,MAN-000098,MI-0001172,FPS-0075,VEH-0125,146,146,2026-01-08,0,146,VERIFIED,OFF-00010
DEL-0000882,MAN-000098,MI-0001173,FPS-0375,VEH-0125,206,203,2026-01-08,203,0,VERIFIED,OFF-00044
DEL-0000883,MAN-000098,MI-0001174,FPS-0375,VEH-0125,179,180,2026-01-08,0,180,VERIFIED,OFF-00022
DEL-0000884,MAN-000098,MI-0001175,FPS-0475,VEH-0125,208,205,2026-01-07,205,0,VERIFIED,OFF-00061
DEL-0000885,MAN-000098,MI-0001176,FPS-0475,VEH-0125,140,138,2026-01-06,0,138,VERIFIED,OFF-00042
DEL-0000886,MAN-000099,MI-0001178,FPS-0175,VEH-0050,156,154,2026-01-07,0,154,VERIFIED,OFF-00013
DEL-0000887,MAN-000099,MI-0001181,FPS-0300,VEH-0050,160,160,2026-01-07,160,0,VERIFIED,OFF-00034
DEL-0000888,MAN-000099,MI-0001187,FPS-0100,VEH-0050,114,112,2026-01-06,112,0,VARIANCE,OFF-00054
DEL-0000889,MAN-000100,MI-0001189,FPS-0575,VEH-0150,228,224,2026-01-09,224,0,VARIANCE,OFF-00057
DEL-0000890,MAN-000100,MI-0001190,FPS-0575,VEH-0150,174,170,2026-01-07,0,170,VARIANCE,OFF-00011
DEL-0000891,MAN-000100,MI-0001191,FPS-0150,VEH-0150,142,142,2026-01-07,142,0,VERIFIED,OFF-00017
DEL-0000892,MAN-000100,MI-0001192,FPS-0150,VEH-0150,108,108,2026-01-07,0,108,VERIFIED,OFF-00062
DEL-0000893,MAN-000100,MI-0001193,FPS-0050,VEH-0150,249,244,2026-01-08,244,0,VARIANCE,OFF-00020
DEL-0000894,MAN-000100,MI-0001194,FPS-0050,VEH-0150,180,177,2026-01-09,0,177,VARIANCE,OFF-00028
DEL-0000895,MAN-000100,MI-0001195,FPS-0325,VEH-0150,189,190,2026-01-09,190,0,VERIFIED,OFF-00041
DEL-0000896,MAN-000100,MI-0001196,FPS-0325,VEH-0150,158,156,2026-01-10,0,156,VERIFIED,OFF-00007
DEL-0000897,MAN-000100,MI-0001197,FPS-0275,VEH-0150,159,159,2026-01-10,159,0,VERIFIED,OFF-00045
DEL-0000898,MAN-000100,MI-0001198,FPS-0275,VEH-0150,145,144,2026-01-10,0,144,VERIFIED,OFF-00036
DEL-0000899,MAN-000100,MI-0001199,FPS-0125,VEH-0150,147,144,2026-01-07,144,0,VARIANCE,OFF-00020
DEL-0000900,MAN-000100,MI-0001200,FPS-0125,VEH-0150,137,134,2026-01-08,0,134,VARIANCE,OFF-00007
DEL-0000901,MAN-000101,MI-0001201,FPS-0201,VEH-0076,123,120,2026-02-07,0,120,VARIANCE,OFF-00030
DEL-0000902,MAN-000101,MI-0001202,FPS-0226,VEH-0076,131,128,2026-02-10,0,128,VARIANCE,OFF-00035
DEL-0000903,MAN-000101,MI-0001203,FPS-0451,VEH-0076,152,149,2026-02-09,0,149,VARIANCE,OFF-00015
DEL-0000904,MAN-000101,MI-0001204,FPS-0276,VEH-0076,137,137,2026-02-09,0,137,VERIFIED,OFF-00061
DEL-0000905,MAN-000101,MI-0001205,FPS-0476,VEH-0076,131,130,2026-02-08,0,130,VERIFIED,OFF-00061
DEL-0000906,MAN-000101,MI-0001206,FPS-0126,VEH-0076,130,128,2026-02-07,0,128,VARIANCE,OFF-00022
DEL-0000907,MAN-000102,MI-0001210,FPS-0501,VEH-0001,139,138,2026-02-06,0,138,VERIFIED,OFF-00030
DEL-0000908,MAN-000103,MI-0001214,FPS-0301,VEH-0076,131,132,2026-02-08,0,132,VERIFIED,OFF-00038
DEL-0000909,MAN-000103,MI-0001215,FPS-0426,VEH-0076,129,129,2026-02-09,0,129,VERIFIED,OFF-00017
DEL-0000910,MAN-000103,MI-0001216,FPS-0551,VEH-0076,144,144,2026-02-08,0,144,VERIFIED,OFF-00040
DEL-0000911,MAN-000103,MI-0001217,FPS-0151,VEH-0076,130,128,2026-02-08,0,128,VARIANCE,OFF-00059
DEL-0000912,MAN-000103,MI-0001218,FPS-0251,VEH-0076,133,132,2026-02-08,0,132,VERIFIED,OFF-00014
DEL-0000913,MAN-000103,MI-0001219,FPS-0401,VEH-0076,141,142,2026-02-09,0,142,VERIFIED,OFF-00010
DEL-0000914,MAN-000104,MI-0001220,FPS-0351,VEH-0001,115,114,2026-02-06,0,114,VERIFIED,OFF-00012
DEL-0000915,MAN-000104,MI-0001221,FPS-0576,VEH-0001,126,126,2026-02-06,0,126,VERIFIED,OFF-00034
DEL-0000916,MAN-000104,MI-0001223,FPS-0051,VEH-0001,148,146,2026-02-09,0,146,VERIFIED,OFF-00054
DEL-0000917,MAN-000104,MI-0001225,FPS-0526,VEH-0001,158,155,2026-02-09,0,155,VARIANCE,OFF-00026
DEL-0000918,MAN-000105,MI-0001226,FPS-0052,VEH-0027,223,223,2026-02-10,223,0,VERIFIED,OFF-00023
DEL-0000919,MAN-000105,MI-0001227,FPS-0052,VEH-0027,150,149,2026-02-07,0,149,VERIFIED,OFF-00053
DEL-0000920,MAN-000105,MI-0001228,FPS-0552,VEH-0027,128,126,2026-02-07,126,0,VARIANCE,OFF-00058
DEL-0000921,MAN-000105,MI-0001229,FPS-0552,VEH-0027,118,118,2026-02-09,0,118,VERIFIED,OFF-00046
DEL-0000922,MAN-000105,MI-0001230,FPS-0377,VEH-0027,172,172,2026-02-08,172,0,VERIFIED,OFF-00033
DEL-0000923,MAN-000105,MI-0001231,FPS-0377,VEH-0027,138,139,2026-02-10,0,139,VERIFIED,OFF-00065
DEL-0000924,MAN-000105,MI-0001232,FPS-0177,VEH-0027,134,131,2026-02-07,131,0,VARIANCE,OFF-00043
DEL-0000925,MAN-000105,MI-0001233,FPS-0177,VEH-0027,121,118,2026-02-10,0,118,VARIANCE,OFF-00008
DEL-0000926,MAN-000105,MI-0001234,FPS-0277,VEH-0027,159,160,2026-02-08,160,0,VERIFIED,OFF-00038
DEL-0000927,MAN-000105,MI-0001235,FPS-0277,VEH-0027,148,147,2026-02-08,0,147,VERIFIED,OFF-00008
DEL-0000928,MAN-000105,MI-0001236,FPS-0427,VEH-0027,148,147,2026-02-10,147,0,VERIFIED,OFF-00064
DEL-0000929,MAN-000105,MI-0001237,FPS-0427,VEH-0027,136,134,2026-02-09,0,134,VERIFIED,OFF-00017
DEL-0000930,MAN-000106,MI-0001238,FPS-0477,VEH-0102,191,186,2026-02-08,186,0,VARIANCE,OFF-00040
DEL-0000931,MAN-000106,MI-0001239,FPS-0477,VEH-0102,150,154,2026-02-07,0,154,VARIANCE,OFF-00065
DEL-0000932,MAN-000106,MI-0001240,FPS-0302,VEH-0102,156,152,2026-02-07,152,0,VARIANCE,OFF-00030
DEL-0000933,MAN-000106,MI-0001241,FPS-0302,VEH-0102,128,131,2026-02-09,0,131,VARIANCE,OFF-00054
DEL-0000934,MAN-000106,MI-0001242,FPS-0327,VEH-0102,205,209,2026-02-07,209,0,VARIANCE,OFF-00044
DEL-0000935,MAN-000106,MI-0001243,FPS-0327,VEH-0102,146,138,2026-02-10,0,138,REJECTED,OFF-00021
DEL-0000936,MAN-000106,MI-0001244,FPS-0102,VEH-0102,139,142,2026-02-07,142,0,VARIANCE,OFF-00044
DEL-0000937,MAN-000106,MI-0001245,FPS-0102,VEH-0102,121,123,2026-02-08,0,123,VARIANCE,OFF-00061
DEL-0000938,MAN-000106,MI-0001246,FPS-0527,VEH-0102,152,155,2026-02-07,155,0,VARIANCE,OFF-00010
DEL-0000939,MAN-000106,MI-0001247,FPS-0527,VEH-0102,135,130,2026-02-09,0,130,REJECTED,OFF-00027
DEL-0000940,MAN-000106,MI-0001248,FPS-0227,VEH-0102,138,138,2026-02-09,138,0,VERIFIED,OFF-00058
DEL-0000941,MAN-000106,MI-0001249,FPS-0227,VEH-0102,130,125,2026-02-10,0,125,REJECTED,OFF-00012
DEL-0000942,MAN-000107,MI-0001250,FPS-0352,VEH-0027,178,177,2026-02-08,177,0,VERIFIED,OFF-00008
DEL-0000943,MAN-000107,MI-0001251,FPS-0352,VEH-0027,141,140,2026-02-07,0,140,VERIFIED,OFF-00049
DEL-0000944,MAN-000107,MI-0001252,FPS-0002,VEH-0027,144,144,2026-02-09,144,0,VERIFIED,OFF-00058
DEL-0000945,MAN-000107,MI-0001253,FPS-0002,VEH-0027,136,134,2026-02-09,0,134,VERIFIED,OFF-00022
DEL-0000946,MAN-000107,MI-0001254,FPS-0027,VEH-0027,135,136,2026-02-09,136,0,VERIFIED,OFF-00053
DEL-0000947,MAN-000107,MI-0001255,FPS-0027,VEH-0027,98,96,2026-02-07,0,96,VARIANCE,OFF-00050
DEL-0000948,MAN-000107,MI-0001256,FPS-0402,VEH-0027,135,132,2026-02-08,132,0,VARIANCE,OFF-00056
DEL-0000949,MAN-000107,MI-0001257,FPS-0402,VEH-0027,130,128,2026-02-06,0,128,VARIANCE,OFF-00061
DEL-0000950,MAN-000107,MI-0001258,FPS-0077,VEH-0027,142,139,2026-02-06,139,0,VARIANCE,OFF-00052
DEL-0000951,MAN-000107,MI-0001259,FPS-0077,VEH-0027,112,110,2026-02-08,0,110,VARIANCE,OFF-00027
DEL-0000952,MAN-000107,MI-0001260,FPS-0152,VEH-0027,160,159,2026-02-06,159,0,VERIFIED,OFF-00054
DEL-0000953,MAN-000107,MI-0001261,FPS-0152,VEH-0027,125,123,2026-02-08,0,123,VARIANCE,OFF-00019
DEL-0000954,MAN-000108,MI-0001262,FPS-0502,VEH-0002,204,200,2026-02-07,200,0,VARIANCE,OFF-00011
DEL-0000955,MAN-000108,MI-0001263,FPS-0502,VEH-0002,157,155,2026-02-08,0,155,VERIFIED,OFF-00053
DEL-0000956,MAN-000108,MI-0001264,FPS-0202,VEH-0002,157,155,2026-02-07,155,0,VERIFIED,OFF-00027
DEL-0000957,MAN-000108,MI-0001265,FPS-0202,VEH-0002,125,123,2026-02-08,0,123,VARIANCE,OFF-00014
DEL-0000958,MAN-000108,MI-0001266,FPS-0452,VEH-0002,158,155,2026-02-09,155,0,VARIANCE,OFF-00024
DEL-0000959,MAN-000108,MI-0001267,FPS-0452,VEH-0002,134,133,2026-02-06,0,133,VERIFIED,OFF-00053
DEL-0000960,MAN-000108,MI-0001268,FPS-0252,VEH-0002,137,138,2026-02-09,138,0,VERIFIED,OFF-00013
DEL-0000961,MAN-000108,MI-0001269,FPS-0252,VEH-0002,122,120,2026-02-07,0,120,VARIANCE,OFF-00010
DEL-0000962,MAN-000108,MI-0001270,FPS-0127,VEH-0002,132,130,2026-02-08,130,0,VARIANCE,OFF-00050
DEL-0000963,MAN-000108,MI-0001271,FPS-0127,VEH-0002,112,111,2026-02-06,0,111,VERIFIED,OFF-00023
DEL-0000964,MAN-000108,MI-0001272,FPS-0577,VEH-0002,143,141,2026-02-08,141,0,VERIFIED,OFF-00015
DEL-0000965,MAN-000108,MI-0001273,FPS-0577,VEH-0002,117,115,2026-02-09,0,115,VARIANCE,OFF-00061
DEL-0000966,MAN-000109,MI-0001274,FPS-0278,VEH-0003,146,143,2026-02-06,143,0,VARIANCE,OFF-00032
DEL-0000967,MAN-000109,MI-0001275,FPS-0278,VEH-0003,134,131,2026-02-06,0,131,VARIANCE,OFF-00061
DEL-0000968,MAN-000109,MI-0001277,FPS-0128,VEH-0003,134,135,2026-02-07,0,135,VERIFIED,OFF-00008
DEL-0000969,MAN-000109,MI-0001278,FPS-0353,VEH-0003,155,155,2026-02-09,155,0,VERIFIED,OFF-00047
DEL-0000970,MAN-000109,MI-0001283,FPS-0078,VEH-0003,152,153,2026-02-07,0,153,VERIFIED,OFF-00022
DEL-0000971,MAN-000110,MI-0001286,FPS-0378,VEH-0053,206,202,2026-02-06,202,0,VARIANCE,OFF-00017
DEL-0000972,MAN-000110,MI-0001287,FPS-0378,VEH-0053,155,152,2026-02-07,0,152,VARIANCE,OFF-00038
DEL-0000973,MAN-000110,MI-0001288,FPS-0403,VEH-0053,124,123,2026-02-06,123,0,VERIFIED,OFF-00047
DEL-0000974,MAN-000110,MI-0001289,FPS-0403,VEH-0053,120,120,2026-02-06,0,120,VERIFIED,OFF-00063
DEL-0000975,MAN-000110,MI-0001290,FPS-0228,VEH-0053,184,180,2026-02-09,180,0,VARIANCE,OFF-00014
DEL-0000976,MAN-000110,MI-0001291,FPS-0228,VEH-0053,145,142,2026-02-06,0,142,VARIANCE,OFF-00051
DEL-0000977,MAN-000110,MI-0001292,FPS-0103,VEH-0053,223,221,2026-02-08,221,0,VERIFIED,OFF-00033
DEL-0000978,MAN-000110,MI-0001293,FPS-0103,VEH-0053,167,165,2026-02-09,0,165,VERIFIED,OFF-00031
DEL-0000979,MAN-000110,MI-0001294,FPS-0453,VEH-0053,128,128,2026-02-07,128,0,VERIFIED,OFF-00065
DEL-0000980,MAN-000110,MI-0001295,FPS-0453,VEH-0053,124,122,2026-02-09,0,122,VARIANCE,OFF-00047
DEL-0000981,MAN-000110,MI-0001296,FPS-0528,VEH-0053,173,170,2026-02-07,170,0,VARIANCE,OFF-00026
DEL-0000982,MAN-000110,MI-0001297,FPS-0528,VEH-0053,155,156,2026-02-06,0,156,VERIFIED,OFF-00015
DEL-0000983,MAN-000111,MI-0001298,FPS-0253,VEH-0103,237,238,2026-02-09,238,0,VERIFIED,OFF-00015
DEL-0000984,MAN-000111,MI-0001299,FPS-0253,VEH-0103,146,144,2026-02-06,0,144,VERIFIED,OFF-00056
DEL-0000985,MAN-000111,MI-0001300,FPS-0153,VEH-0103,188,184,2026-02-08,184,0,VARIANCE,OFF-00045
DEL-0000986,MAN-000111,MI-0001301,FPS-0153,VEH-0103,152,152,2026-02-06,0,152,VERIFIED,OFF-00063
DEL-0000987,MAN-000111,MI-0001302,FPS-0028,VEH-0103,154,155,2026-02-09,155,0,VERIFIED,OFF-00050
DEL-0000988,MAN-000111,MI-0001303,FPS-0028,VEH-0103,132,132,2026-02-08,0,132,VERIFIED,OFF-00039
DEL-0000989,MAN-000111,MI-0001304,FPS-0428,VEH-0103,147,148,2026-02-07,148,0,VERIFIED,OFF-00014
DEL-0000990,MAN-000111,MI-0001305,FPS-0428,VEH-0103,125,126,2026-02-09,0,126,VERIFIED,OFF-00045
DEL-0000991,MAN-000111,MI-0001306,FPS-0328,VEH-0103,157,158,2026-02-09,158,0,VERIFIED,OFF-00035
DEL-0000992,MAN-000111,MI-0001307,FPS-0328,VEH-0103,141,138,2026-02-07,0,138,VARIANCE,OFF-00033
