transaction_id,beneficiary_id,fps_id,cycle,commodity,quantity_kg,transaction_time,status,receipt_number
EPOS-00003988,BEN-005001,FPS-0432,2026-01,WHEAT,7,2026-01-20T15:00:00,SUCCESS,RCT314321
EPOS-00003989,BEN-001487,FPS-0432,2026-01,RICE,14,2026-01-12T17:00:00,FAILED,RCT490791
EPOS-00003990,BEN-001487,FPS-0432,2026-01,WHEAT,10,2026-01-11T10:00:00,SUCCESS,RCT110883
EPOS-00003991,BEN-001551,FPS-0432,2026-01,RICE,15,2026-01-14T15:00:00,SUCCESS,RCT723073
EPOS-00003992,BEN-001551,FPS-0432,2026-01,WHEAT,12,2026-01-10T09:00:00,SUCCESS,RCT489873
EPOS-00003993,BEN-002514,FPS-0432,2026-01,RICE,4,2026-01-12T15:00:00,SUCCESS,RCT277364
EPOS-00003994,BEN-002514,FPS-0432,2026-01,WHEAT,5,2026-01-25T09:00:00,SUCCESS,RCT276329
EPOS-00003995,BEN-000711,FPS-0432,2026-01,RICE,8,2026-01-11T10:00:00,SUCCESS,RCT982100
EPOS-00003996,BEN-000711,FPS-0432,2026-01,WHEAT,5,2026-01-11T15:00:00,SUCCESS,RCT151375
EPOS-00003997,BEN-009960,FPS-0432,2026-01,RICE,15,2026-01-14T14:00:00,CANCELLED,RCT279955
EPOS-00003998,BEN-009960,FPS-0432,2026-01,WHEAT,7,2026-01-25T13:00:00,SUCCESS,RCT566785
EPOS-00003999,BEN-006837,FPS-0432,2026-01,RICE,5,2026-01-10T10:00:00,FAILED,RCT340644
EPOS-00004000,BEN-006837,FPS-0432,2026-01,WHEAT,3,2026-01-11T10:00:00,SUCCESS,RCT900141
EPOS-00004001,BEN-009613,FPS-0432,2026-01,RICE,4,2026-01-12T16:00:00,SUCCESS,RCT104195
EPOS-00004002,BEN-009613,FPS-0432,2026-01,WHEAT,5,2026-01-11T14:00:00,CANCELLED,RCT300910
EPOS-00004003,BEN-002255,FPS-0432,2026-01,RICE,16,2026-01-22T09:00:00,FAILED,RCT977647
EPOS-00004004,BEN-002255,FPS-0432,2026-01,WHEAT,14,2026-01-18T10:00:00,SUCCESS,RCT241938
EPOS-00004005,BEN-008987,FPS-0432,2026-01,RICE,19,2026-01-16T12:00:00,CANCELLED,RCT772910
EPOS-00004006,BEN-008987,FPS-0432,2026-01,WHEAT,11,2026-01-13T12:00:00,SUCCESS,RCT418853
EPOS-00004007,BEN-004407,FPS-0432,2026-01,RICE,11,2026-01-23T15:00:00,SUCCESS,RCT332480
EPOS-00004008,BEN-004407,FPS-0432,2026-01,WHEAT,5,2026-01-12T12:00:00,SUCCESS,RCT201712
EPOS-00004009,BEN-006037,FPS-0033,2026-01,RICE,7,2026-01-19T11:00:00,SUCCESS,RCT348538
EPOS-00004010,BEN-006037,FPS-0033,2026-01,WHEAT,9,2026-01-11T12:00:00,SUCCESS,RCT378917
EPOS-00004011,BEN-000345,FPS-0033,2026-01,RICE,11,2026-01-20T15:00:00,SUCCESS,RCT172317
EPOS-00004012,BEN-000345,FPS-0033,2026-01,WHEAT,10,2026-01-20T10:00:00,SUCCESS,RCT938916
EPOS-00004013,BEN-007137,FPS-0033,2026-01,RICE,10,2026-01-22T09:00:00,SUCCESS,RCT731782
EPOS-00004014,BEN-007137,FPS-0033,2026-01,WHEAT,12,2026-01-14T09:00:00,SUCCESS,RCT917890
EPOS-00004015,BEN-006312,FPS-0033,2026-01,RICE,21,2026-01-12T10:00:00,SUCCESS,RCT739039
EPOS-00004016,BEN-006312,FPS-0033,2026-01,WHEAT,12,2026-01-18T12:00:00,FAILED,RCT577471
EPOS-00004017,BEN-001902,FPS-0033,2026-01,RICE,16,2026-01-16T16:00:00,SUCCESS,RCT776937
EPOS-00004018,BEN-001902,FPS-0033,2026-01,WHEAT,10,2026-01-20T13:00:00,SUCCESS,RCT254522
EPOS-00004019,BEN-000596,FPS-0033,2026-01,RICE,5,2026-01-14T13:00:00,SUCCESS,RCT961828
EPOS-00004020,BEN-000596,FPS-0033,2026-01,WHEAT,3,2026-01-21T09:00:00,SUCCESS,RCT967568
EPOS-00004021,BEN-008509,FPS-0033,2026-01,RICE,7,2026-01-25T09:00:00,SUCCESS,RCT878712
EPOS-00004022,BEN-008509,FPS-0033,2026-01,WHEAT,4,2026-01-14T12:00:00,FAILED,RCT516654
EPOS-00004023,BEN-002968,FPS-0033,2026-01,RICE,18,2026-01-24T11:00:00,SUCCESS,RCT734315
EPOS-00004024,BEN-002968,FPS-0033,2026-01,WHEAT,13,2026-01-14T17:00:00,CANCELLED,RCT429497
EPOS-00004025,BEN-002284,FPS-0035,2026-01,RICE,7,2026-01-10T15:00:00,SUCCESS,RCT597356
EPOS-00004026,BEN-002284,FPS-0035,2026-01,WHEAT,5,2026-01-24T16:00:00,SUCCESS,RCT315478
EPOS-00004027,BEN-004358,FPS-0035,2026-01,RICE,19,2026-01-24T10:00:00,SUCCESS,RCT944368
EPOS-00004028,BEN-004358,FPS-0035,2026-01,WHEAT,6,2026-01-10T17:00:00,SUCCESS,RCT102308
EPOS-00004029,BEN-004386,FPS-0035,2026-01,RICE,12,2026-01-14T10:00:00,SUCCESS,RCT635726
EPOS-00004030,BEN-004386,FPS-0035,2026-01,WHEAT,9,2026-01-13T10:00:00,SUCCESS,RCT134804
EPOS-00004031,BEN-000564,FPS-0035,2026-01,RICE,10,2026-01-18T15:00:00,SUCCESS,RCT866678
EPOS-00004032,BEN-000564,FPS-0035,2026-01,WHEAT,7,2026-01-22T15:00:00,SUCCESS,RCT949981
EPOS-00004033,BEN-007521,FPS-0035,2026-01,RICE,14,2026-01-10T16:00:00,SUCCESS,RCT661650
EPOS-00004034,BEN-007521,FPS-0035,2026-01,WHEAT,10,2026-01-19T11:00:00,SUCCESS,RCT466490
EPOS-00004035,BEN-000085,FPS-0035,2026-01,RICE,5,2026-01-20T11:00:00,SUCCESS,RCT359754
EPOS-00004036,BEN-000085,FPS-0035,2026-01,WHEAT,3,2026-01-15T16:00:00,SUCCESS,RCT901619
EPOS-00004037,BEN-002957,FPS-0035,2026-01,RICE,8,2026-01-20T14:00:00,SUCCESS,RCT949129
EPOS-00004038,BEN-002957,FPS-0035,2026-01,WHEAT,5,2026-01-13T17:00:00,SUCCESS,RCT280726
EPOS-00004039,BEN-008775,FPS-0035,2026-01,RICE,4,2026-01-11T16:00:00,SUCCESS,RCT371780
EPOS-00004040,BEN-008775,FPS-0035,2026-01,WHEAT,3,2026-01-20T13:00:00,SUCCESS,RCT600826
EPOS-00004041,BEN-007577,FPS-0035,2026-01,RICE,9,2026-01-12T14:00:00,SUCCESS,RCT874838
EPOS-00004042,BEN-007577,FPS-0035,2026-01,WHEAT,4,2026-01-24T15:00:00,SUCCESS,RCT441990
EPOS-00004043,BEN-008001,FPS-0035,2026-01,RICE,5,2026-01-17T13:00:00,SUCCESS,RCT760891
EPOS-00004044,BEN-008001,FPS-0035,2026-01,WHEAT,3,2026-01-16T15:00:00,SUCCESS,RCT926617
EPOS-00004045,BEN-003029,FPS-0035,2026-01,RICE,18,2026-01-18T14:00:00,FAILED,RCT673153
EPOS-00004046,BEN-003029,FPS-0035,2026-01,WHEAT,12,2026-01-13T11:00:00,SUCCESS,RCT647347
EPOS-00004047,BEN-005461,FPS-0025,2026-01,RICE,6,2026-01-22T16:00:00,FAILED,RCT256418
EPOS-00004048,BEN-005461,FPS-0025,2026-01,WHEAT,6,2026-01-21T10:00:00,SUCCESS,RCT308777
EPOS-00004049,BEN-006909,FPS-0025,2026-01,RICE,3,2026-01-25T14:00:00,FAILED,RCT818197
EPOS-00004050,BEN-006909,FPS-0025,2026-01,WHEAT,2,2026-01-17T13:00:00,CANCELLED,RCT497731
EPOS-00004051,BEN-002054,FPS-0025,2026-01,RICE,21,2026-01-10T17:00:00,SUCCESS,RCT875720
EPOS-00004052,BEN-002054,FPS-0025,2026-01,WHEAT,10,2026-01-15T10:00:00,SUCCESS,RCT244922
EPOS-00004053,BEN-009681,FPS-0025,2026-01,RICE,2,2026-01-13T15:00:00,SUCCESS,RCT886694
EPOS-00004054,BEN-009681,FPS-0025,2026-01,WHEAT,1,2026-01-21T12:00:00,SUCCESS,RCT307841
EPOS-00004055,BEN-007878,FPS-0025,2026-01,RICE,8,2026-01-12T14:00:00,SUCCESS,RCT689224
EPOS-00004056,BEN-007878,FPS-0025,2026-01,WHEAT,5,2026-01-25T14:00:00,SUCCESS,RCT432042
EPOS-00004057,BEN-009290,FPS-0025,2026-01,RICE,14,2026-01-14T11:00:00,SUCCESS,RCT398601
EPOS-00004058,BEN-009290,FPS-0025,2026-01,WHEAT,10,2026-01-20T14:00:00,FAILED,RCT191199
EPOS-00004059,BEN-008973,FPS-0025,2026-01,RICE,10,2026-01-15T09:00:00,SUCCESS,RCT330137
EPOS-00004060,BEN-008973,FPS-0025,2026-01,WHEAT,7,2026-01-13T10:00:00,SUCCESS,RCT247498
EPOS-00004061,BEN-006890,FPS-0025,2026-01,RICE,11,2026-01-18T11:00:00,SUCCESS,RCT758804
EPOS-00004062,BEN-006890,FPS-0025,2026-01,WHEAT,5,2026-01-17T15:00:00,SUCCESS,RCT983030
EPOS-00004063,BEN-006566,FPS-0025,2026-01,RICE,10,2026-01-12T17:00:00,SUCCESS,RCT278658
EPOS-00004064,BEN-006566,FPS-0025,2026-01,WHEAT,7,2026-01-20T09:00:00,FAILED,RCT226840
EPOS-00004065,BEN-007014,FPS-0025,2026-01,RICE,6,2026-01-16T09:00:00,FAILED,RCT691534
EPOS-00004066,BEN-007014,FPS-0025,2026-01,WHEAT,4,2026-01-12T16:00:00,SUCCESS,RCT153550
EPOS-00004067,BEN-007899,FPS-0025,2026-01,RICE,18,2026-01-16T11:00:00,SUCCESS,RCT162951
EPOS-00004068,BEN-007899,FPS-0025,2026-01,WHEAT,11,2026-01-17T11:00:00,SUCCESS,RCT551221
EPOS-00004069,BEN-001769,FPS-0426,2026-01,RICE,19,2026-01-16T17:00:00,SUCCESS,RCT155025
EPOS-00004070,BEN-001769,FPS-0426,2026-01,WHEAT,12,2026-01-18T13:00:00,SUCCESS,RCT133339
EPOS-00004071,BEN-002575,FPS-0426,2026-01,RICE,11,2026-01-10T14:00:00,SUCCESS,RCT814141
EPOS-00004072,BEN-002575,FPS-0426,2026-01,WHEAT,6,2026-01-10T14:00:00,SUCCESS,RCT924268
EPOS-00004073,BEN-005070,FPS-0426,2026-01,RICE,11,2026-01-25T14:00:00,SUCCESS,RCT295568
EPOS-00004074,BEN-005070,FPS-0426,2026-01,WHEAT,6,2026-01-15T17:00:00,SUCCESS,RCT643372
EPOS-00004075,BEN-004276,FPS-0426,2026-01,RICE,12,2026-01-20T11:00:00,SUCCESS,RCT640693
EPOS-00004076,BEN-004276,FPS-0426,2026-01,WHEAT,9,2026-01-18T09:00:00,SUCCESS,RCT568939
EPOS-00004077,BEN-000685,FPS-0426,2026-01,RICE,4,2026-01-10T15:00:00,SUCCESS,RCT395082
EPOS-00004078,BEN-000685,FPS-0426,2026-01,WHEAT,3,2026-01-22T11:00:00,FAILED,RCT744481
EPOS-00004079,BEN-001716,FPS-0426,2026-01,RICE,13,2026-01-16T10:00:00,SUCCESS,RCT190883
EPOS-00004080,BEN-001716,FPS-0426,2026-01,WHEAT,10,2026-01-13T15:00:00,SUCCESS,RCT907976
EPOS-00004081,BEN-007093,FPS-0426,2026-01,RICE,7,2026-01-15T13:00:00,SUCCESS,RCT706026
EPOS-00004082,BEN-007093,FPS-0426,2026-01,WHEAT,5,2026-01-17T16:00:00,SUCCESS,RCT595656
EPOS-00004083,BEN-004374,FPS-0426,2026-01,RICE,6,2026-01-17T13:00:00,SUCCESS,RCT695516
EPOS-00004084,BEN-004374,FPS-0426,2026-01,WHEAT,5,2026-01-25T16:00:00,SUCCESS,RCT397461
EPOS-00004085,BEN-005331,FPS-0426,2026-01,RICE,9,2026-01-20T17:00:00,SUCCESS,RCT902819
EPOS-00004086,BEN-005331,FPS-0426,2026-01,WHEAT,6,2026-01-13T14:00:00,CANCELLED,RCT587622
EPOS-00004087,BEN-003081,FPS-0426,2026-01,RICE,5,2026-01-24T11:00:00,SUCCESS,RCT470588
EPOS-00004088,BEN-003081,FPS-0426,2026-01,WHEAT,3,2026-01-15T09:00:00,SUCCESS,RCT299561
EPOS-00004089,BEN-001842,FPS-0426,2026-01,RICE,8,2026-01-22T15:00:00,SUCCESS,RCT117772
EPOS-00004090,BEN-001842,FPS-0426,2026-01,WHEAT,5,2026-01-20T16:00:00,SUCCESS,RCT188126
EPOS-00004091,BEN-000731,FPS-0426,2026-01,RICE,2,2026-01-22T13:00:00,CANCELLED,RCT819958
EPOS-00004092,BEN-000731,FPS-0426,2026-01,WHEAT,1,2026-01-20T13:00:00,SUCCESS,RCT274006
EPOS-00004093,BEN-003279,FPS-0426,2026-01,RICE,4,2026-01-14T12:00:00,SUCCESS,RCT862053
EPOS-00004094,BEN-003279,FPS-0426,2026-01,WHEAT,5,2026-01-10T09:00:00,SUCCESS,RCT770692
EPOS-00004095,BEN-008148,FPS-0088,2026-01,RICE,9,2026-01-21T13:00:00,SUCCESS,RCT359283
EPOS-00004096,BEN-008148,FPS-0088,2026-01,WHEAT,9,2026-01-22T14:00:00,SUCCESS,RCT861537
EPOS-00004097,BEN-001901,FPS-0088,2026-01,RICE,5,2026-01-12T12:00:00,SUCCESS,RCT779779
EPOS-00004098,BEN-001901,FPS-0088,2026-01,WHEAT,3,2026-01-17T10:00:00,SUCCESS,RCT531692
EPOS-00004099,BEN-004571,FPS-0088,2026-01,RICE,10,2026-01-25T12:00:00,SUCCESS,RCT603374
EPOS-00004100,BEN-004571,FPS-0088,2026-01,WHEAT,13,2026-01-24T16:00:00,SUCCESS,RCT523705
EPOS-00004101,BEN-008714,FPS-0088,2026-01,RICE,8,2026-01-15T10:00:00,SUCCESS,RCT762582
EPOS-00004102,BEN-008714,FPS-0088,2026-01,WHEAT,5,2026-01-14T17:00:00,SUCCESS,RCT187068
EPOS-00004103,BEN-001014,FPS-0088,2026-01,RICE,14,2026-01-22T10:00:00,SUCCESS,RCT197126
EPOS-00004104,BEN-001014,FPS-0088,2026-01,WHEAT,7,2026-01-15T11:00:00,SUCCESS,RCT271136
EPOS-00004105,BEN-002138,FPS-0088,2026-01,RICE,12,2026-01-16T15:00:00,SUCCESS,RCT297867
EPOS-00004106,BEN-002138,FPS-0088,2026-01,WHEAT,8,2026-01-19T12:00:00,SUCCESS,RCT631435
EPOS-00004107,BEN-001282,FPS-0088,2026-01,RICE,7,2026-01-19T14:00:00,SUCCESS,RCT135874
EPOS-00004108,BEN-001282,FPS-0088,2026-01,WHEAT,5,2026-01-13T16:00:00,FAILED,RCT429255
EPOS-00004109,BEN-001076,FPS-0088,2026-01,RICE,12,2026-01-11T12:00:00,SUCCESS,RCT499764
EPOS-00004110,BEN-001076,FPS-0088,2026-01,WHEAT,9,2026-01-17T12:00:00,FAILED,RCT213620
EPOS-00004111,BEN-004577,FPS-0088,2026-01,RICE,14,2026-01-23T11:00:00,SUCCESS,RCT205579
EPOS-00004112,BEN-004577,FPS-0088,2026-01,WHEAT,7,2026-01-21T17:00:00,SUCCESS,RCT679236
EPOS-00004113,BEN-005034,FPS-0212,2026-01,RICE,8,2026-01-14T14:00:00,SUCCESS,RCT752300
EPOS-00004114,BEN-005034,FPS-0212,2026-01,WHEAT,12,2026-01-23T14:00:00,SUCCESS,RCT346358
EPOS-00004115,BEN-001099,FPS-0212,2026-01,RICE,14,2026-01-13T10:00:00,CANCELLED,RCT664299
EPOS-00004116,BEN-001099,FPS-0212,2026-01,WHEAT,8,2026-01-16T09:00:00,SUCCESS,RCT791756
EPOS-00004117,BEN-009133,FPS-0212,2026-01,RICE,11,2026-01-10T15:00:00,SUCCESS,RCT939728
EPOS-00004118,BEN-009133,FPS-0212,2026-01,WHEAT,6,2026-01-20T10:00:00,FAILED,RCT471220
EPOS-00004119,BEN-001669,FPS-0212,2026-01,RICE,15,2026-01-14T14:00:00,SUCCESS,RCT903259
EPOS-00004120,BEN-001669,FPS-0212,2026-01,WHEAT,9,2026-01-21T17:00:00,SUCCESS,RCT421843
EPOS-00004121,BEN-003093,FPS-0212,2026-01,RICE,22,2026-01-21T11:00:00,CANCELLED,RCT817250
EPOS-00004122,BEN-003093,FPS-0212,2026-01,WHEAT,6,2026-01-13T13:00:00,CANCELLED,RCT291992
EPOS-00004123,BEN-004261,FPS-0212,2026-01,RICE,4,2026-01-23T15:00:00,SUCCESS,RCT842689
EPOS-00004124,BEN-004261,FPS-0212,2026-01,WHEAT,3,2026-01-17T12:00:00,SUCCESS,RCT234989
EPOS-00004125,BEN-000756,FPS-0212,2026-01,RICE,2,2026-01-12T14:00:00,CANCELLED,RCT198798
EPOS-00004126,BEN-000756,FPS-0212,2026-01,WHEAT,1,2026-01-11T14:00:00,SUCCESS,RCT804069
EPOS-00004127,BEN-008748,FPS-0342,2026-01,RICE,7,2026-01-15T12:00:00,SUCCESS,RCT178983
EPOS-00004128,BEN-008748,FPS-0342,2026-01,WHEAT,5,2026-01-15T12:00:00,SUCCESS,RCT247948
EPOS-00004129,BEN-007566,FPS-0342,2026-01,RICE,10,2026-01-22T12:00:00,SUCCESS,RCT954504
EPOS-00004130,BEN-007566,FPS-0342,2026-01,WHEAT,11,2026-01-16T09:00:00,SUCCESS,RCT677787
EPOS-00004131,BEN-006453,FPS-0342,2026-01,RICE,12,2026-01-11T10:00:00,SUCCESS,RCT792779
EPOS-00004132,BEN-006453,FPS-0342,2026-01,WHEAT,9,2026-01-22T10:00:00,CANCELLED,RCT113694
EPOS-00004133,BEN-009560,FPS-0342,2026-01,RICE,5,2026-01-14T15:00:00,SUCCESS,RCT318077
EPOS-00004134,BEN-009560,FPS-0342,2026-01,WHEAT,3,2026-01-16T12:00:00,SUCCESS,RCT424503
EPOS-00004135,BEN-008910,FPS-0342,2026-01,RICE,5,2026-01-14T12:00:00,SUCCESS,RCT627240
EPOS-00004136,BEN-008910,FPS-0342,2026-01,WHEAT,3,2026-01-15T16:00:00,SUCCESS,RCT414860
EPOS-00004137,BEN-004731,FPS-0342,2026-01,RICE,4,2026-01-10T11:00:00,SUCCESS,RCT417254
EPOS-00004138,BEN-004731,FPS-0342,2026-01,WHEAT,6,2026-01-11T14:00:00,SUCCESS,RCT852354
EPOS-00004139,BEN-009320,FPS-0342,2026-01,RICE,10,2026-01-13T13:00:00,SUCCESS,RCT744280
EPOS-00004140,BEN-009320,FPS-0342,2026-01,WHEAT,14,2026-01-18T11:00:00,SUCCESS,RCT217383
EPOS-00004141,BEN-008739,FPS-0527,2026-01,RICE,11,2026-01-25T15:00:00,SUCCESS,RCT860314
EPOS-00004142,BEN-008739,FPS-0527,2026-01,WHEAT,4,2026-01-25T12:00:00,SUCCESS,RCT137967
EPOS-00004143,BEN-006959,FPS-0527,2026-01,RICE,15,2026-01-20T10:00:00,SUCCESS,RCT460312
EPOS-00004144,BEN-006959,FPS-0527,2026-01,WHEAT,11,2026-01-22T10:00:00,SUCCESS,RCT278294
EPOS-00004145,BEN-002563,FPS-0527,2026-01,RICE,13,2026-01-23T12:00:00,SUCCESS,RCT682305
EPOS-00004146,BEN-002563,FPS-0527,2026-01,WHEAT,9,2026-01-13T15:00:00,SUCCESS,RCT127420
EPOS-00004147,BEN-009406,FPS-0527,2026-01,RICE,8,2026-01-18T16:00:00,FAILED,RCT141123
EPOS-00004148,BEN-009406,FPS-0527,2026-01,WHEAT,5,2026-01-12T09:00:00,CANCELLED,RCT257303
EPOS-00004149,BEN-007816,FPS-0527,2026-01,RICE,4,2026-01-14T14:00:00,SUCCESS,RCT227938
EPOS-00004150,BEN-007816,FPS-0527,2026-01,WHEAT,6,2026-01-16T13:00:00,SUCCESS,RCT130872
EPOS-00004151,BEN-000941,FPS-0527,2026-01,RICE,14,2026-01-14T09:00:00,SUCCESS,RCT109713
EPOS-00004152,BEN-000941,FPS-0527,2026-01,WHEAT,5,2026-01-25T14:00:00,SUCCESS,RCT599264
EPOS-00004153,BEN-002662,FPS-0527,2026-01,RICE,8,2026-01-20T10:00:00,SUCCESS,RCT477779
EPOS-00004154,BEN-002662,FPS-0527,2026-01,WHEAT,8,2026-01-18T11:00:00,FAILED,RCT521216
EPOS-00004155,BEN-005867,FPS-0527,2026-01,RICE,11,2026-01-16T10:00:00,SUCCESS,RCT457352
EPOS-00004156,BEN-005867,FPS-0527,2026-01,WHEAT,6,2026-01-18T13:00:00,SUCCESS,RCT801169
EPOS-00004157,BEN-002383,FPS-0527,2026-01,RICE,19,2026-01-11T14:00:00,SUCCESS,RCT272308
EPOS-00004158,BEN-002383,FPS-0527,2026-01,WHEAT,11,2026-01-22T15:00:00,SUCCESS,RCT259548
EPOS-00004159,BEN-005335,FPS-0527,2026-01,RICE,5,2026-01-21T09:00:00,SUCCESS,RCT831401
EPOS-00004160,BEN-005335,FPS-0527,2026-01,WHEAT,3,2026-01-14T13:00:00,SUCCESS,RCT954652
EPOS-00004161,BEN-001792,FPS-0572,2026-01,RICE,10,2026-01-21T17:00:00,SUCCESS,RCT338948
EPOS-00004162,BEN-001792,FPS-0572,2026-01,WHEAT,7,2026-01-24T09:00:00,SUCCESS,RCT370862
EPOS-00004163,BEN-002789,FPS-0572,2026-01,RICE,11,2026-01-15T16:00:00,SUCCESS,RCT155133
EPOS-00004164,BEN-002789,FPS-0572,2026-01,WHEAT,6,2026-01-19T17:00:00,SUCCESS,RCT389334
EPOS-00004165,BEN-001958,FPS-0572,2026-01,RICE,11,2026-01-23T14:00:00,SUCCESS,RCT686394
EPOS-00004166,BEN-001958,FPS-0572,2026-01,WHEAT,7,2026-01-19T11:00:00,SUCCESS,RCT903711
EPOS-00004167,BEN-004422,FPS-0572,2026-01,RICE,10,2026-01-10T09:00:00,SUCCESS,RCT979654
EPOS-00004168,BEN-004422,FPS-0572,2026-01,WHEAT,8,2026-01-15T09:00:00,SUCCESS,RCT423737
EPOS-00004169,BEN-009577,FPS-0572,2026-01,RICE,10,2026-01-11T13:00:00,SUCCESS,RCT714239
EPOS-00004170,BEN-009577,FPS-0572,2026-01,WHEAT,4,2026-01-13T14:00:00,SUCCESS,RCT643653
EPOS-00004171,BEN-000910,FPS-0572,2026-01,RICE,16,2026-01-16T11:00:00,CANCELLED,RCT741299
EPOS-00004172,BEN-000910,FPS-0572,2026-01,WHEAT,14,2026-01-21T13:00:00,CANCELLED,RCT504375
EPOS-00004173,BEN-006321,FPS-0572,2026-01,RICE,3,2026-01-12T13:00:00,SUCCESS,RCT304897
EPOS-00004174,BEN-006321,FPS-0572,2026-01,WHEAT,3,2026-01-11T16:00:00,SUCCESS,RCT640519
EPOS-00004175,BEN-002671,FPS-0572,2026-01,RICE,18,2026-01-16T14:00:00,FAILED,RCT501360
EPOS-00004176,BEN-002671,FPS-0572,2026-01,WHEAT,7,2026-01-21T12:00:00,SUCCESS,RCT926155
EPOS-00004177,BEN-007969,FPS-0572,2026-01,RICE,8,2026-01-13T13:00:00,SUCCESS,RCT900595
EPOS-00004178,BEN-007969,FPS-0572,2026-01,WHEAT,4,2026-01-16T11:00:00,CANCELLED,RCT152318
EPOS-00004179,BEN-004117,FPS-0572,2026-01,RICE,5,2026-01-16T11:00:00,SUCCESS,RCT354894
EPOS-00004180,BEN-004117,FPS-0572,2026-01,WHEAT,3,2026-01-21T16:00:00,SUCCESS,RCT163696
EPOS-00004181,BEN-009775,FPS-0572,2026-01,RICE,2,2026-01-23T12:00:00,SUCCESS,RCT986611
EPOS-00004182,BEN-009775,FPS-0572,2026-01,WHEAT,1,2026-01-23T12:00:00,SUCCESS,RCT717999
EPOS-00004183,BEN-000985,FPS-0572,2026-01,RICE,11,2026-01-25T17:00:00,SUCCESS,RCT317508
EPOS-00004184,BEN-000985,FPS-0572,2026-01,WHEAT,6,2026-01-22T16:00:00,SUCCESS,RCT788687
EPOS-00004185,BEN-000652,FPS-0572,2026-01,RICE,17,2026-01-20T16:00:00,SUCCESS,RCT352016
EPOS-00004186,BEN-000652,FPS-0572,2026-01,WHEAT,10,2026-01-12T09:00:00,SUCCESS,RCT984878
EPOS-00004187,BEN-007910,FPS-0564,2026-01,RICE,5,2026-01-22T09:00:00,SUCCESS,RCT921783
EPOS-00004188,BEN-007910,FPS-0564,2026-01,WHEAT,2,2026-01-20T09:00:00,SUCCESS,RCT364713
EPOS-00004189,BEN-003536,FPS-0564,2026-01,RICE,4,2026-01-23T09:00:00,SUCCESS,RCT429679
EPOS-00004190,BEN-003536,FPS-0564,2026-01,WHEAT,3,2026-01-21T11:00:00,CANCELLED,RCT951436
EPOS-00004191,BEN-006775,FPS-0564,2026-01,RICE,16,2026-01-15T16:00:00,SUCCESS,RCT787938
EPOS-00004192,BEN-006775,FPS-0564,2026-01,WHEAT,14,2026-01-21T16:00:00,SUCCESS,RCT229816
EPOS-00004193,BEN-000044,FPS-0564,2026-01,RICE,8,2026-01-12T16:00:00,CANCELLED,RCT677083
EPOS-00004194,BEN-000044,FPS-0564,2026-01,WHEAT,5,2026-01-10T15:00:00,SUCCESS,RCT201274
EPOS-00004195,BEN-007568,FPS-0564,2026-01,RICE,14,2026-01-23T11:00:00,SUCCESS,RCT580710
EPOS-00004196,BEN-007568,FPS-0564,2026-01,WHEAT,7,2026-01-14T12:00:00,SUCCESS,RCT604708
EPOS-00004197,BEN-003173,FPS-0564,2026-01,RICE,15,2026-01-21T17:00:00,SUCCESS,RCT562084
EPOS-00004198,BEN-003173,FPS-0564,2026-01,WHEAT,12,2026-01-21T12:00:00,SUCCESS,RCT130570
EPOS-00004199,BEN-005078,FPS-0564,2026-01,RICE,9,2026-01-20T10:00:00,SUCCESS,RCT899705
EPOS-00004200,BEN-005078,FPS-0564,2026-01,WHEAT,13,2026-01-19T12:00:00,SUCCESS,RCT468531
EPOS-00004201,BEN-008906,FPS-0564,2026-01,RICE,3,2026-01-21T15:00:00,SUCCESS,RCT358926
EPOS-00004202,BEN-008906,FPS-0564,2026-01,WHEAT,3,2026-01-24T12:00:00,SUCCESS,RCT718376
EPOS-00004203,BEN-009521,FPS-0074,2026-01,RICE,18,2026-01-15T12:00:00,SUCCESS,RCT112252
EPOS-00004204,BEN-009521,FPS-0074,2026-01,WHEAT,11,2026-01-14T16:00:00,SUCCESS,RCT964469
EPOS-00004205,BEN-007476,FPS-0074,2026-01,RICE,6,2026-01-11T15:00:00,SUCCESS,RCT164062
EPOS-00004206,BEN-007476,FPS-0074,2026-01,WHEAT,7,2026-01-19T09:00:00,SUCCESS,RCT707392
EPOS-00004207,BEN-002243,FPS-0074,2026-01,RICE,9,2026-01-24T13:00:00,SUCCESS,RCT337929
EPOS-00004208,BEN-002243,FPS-0074,2026-01,WHEAT,9,2026-01-21T09:00:00,SUCCESS,RCT445819
EPOS-00004209,BEN-000888,FPS-0074,2026-01,RICE,12,2026-01-11T16:00:00,SUCCESS,RCT611131
EPOS-00004210,BEN-000888,FPS-0074,2026-01,WHEAT,8,2026-01-15T15:00:00,SUCCESS,RCT293995
EPOS-00004211,BEN-009993,FPS-0074,2026-01,RICE,12,2026-01-19T14:00:00,SUCCESS,RCT488670
EPOS-00004212,BEN-009993,FPS-0074,2026-01,WHEAT,6,2026-01-14T12:00:00,SUCCESS,RCT403331
EPOS-00004213,BEN-009713,FPS-0074,2026-01,RICE,5,2026-01-13T15:00:00,SUCCESS,RCT418230
EPOS-00004214,BEN-009713,FPS-0074,2026-01,WHEAT,3,2026-01-12T11:00:00,SUCCESS,RCT975013
EPOS-00004215,BEN-002820,FPS-0074,2026-01,RICE,11,2026-01-21T11:00:00,SUCCESS,RCT839268
EPOS-00004216,BEN-002820,FPS-0074,2026-01,WHEAT,7,2026-01-18T09:00:00,SUCCESS,RCT603640
