inventory_id,location_type,location_id,commodity,opening_stock_kg,received_kg,dispatched_kg,distributed_kg,closing_stock_kg,cycle
INV-0001166,FPS,FPS-0433,WHEAT,210,116,0,85,241,2026-01
INV-0001167,FPS,FPS-0434,RICE,257,180,0,127,310,2026-01
INV-0001168,FPS,FPS-0434,WHEAT,101,162,0,117,146,2026-01
INV-0001169,FPS,FPS-0435,RICE,208,189,0,163,234,2026-01
INV-0001170,FPS,FPS-0435,WHEAT,145,129,0,91,183,2026-01
INV-0001171,FPS,FPS-0436,RICE,54,109,0,68,95,2026-01
INV-0001172,FPS,FPS-0436,WHEAT,113,102,0,80,135,2026-01
INV-0001173,FPS,FPS-0437,RICE,167,141,0,116,192,2026-01
INV-0001174,FPS,FPS-0437,WHEAT,226,124,0,87,263,2026-01
INV-0001175,FPS,FPS-0438,RICE,126,145,0,94,177,2026-01
INV-0001176,FPS,FPS-0438,WHEAT,186,118,0,87,217,2026-01
INV-0001177,FPS,FPS-0439,RICE,258,189,0,158,289,2026-01
INV-0001178,FPS,FPS-0439,WHEAT,253,138,0,109,282,2026-01
INV-0001179,FPS,FPS-0440,RICE,248,160,0,121,287,2026-01
INV-0001180,FPS,FPS-0440,WHEAT,288,137,0,94,331,2026-01
INV-0001181,FPS,FPS-0441,RICE,131,196,0,128,199,2026-01
INV-0001182,FPS,FPS-0441,WHEAT,150,141,0,85,206,2026-01
INV-0001183,FPS,FPS-0442,RICE,220,129,0,109,240,2026-01
INV-0001184,FPS,FPS-0442,WHEAT,235,110,0,72,273,2026-01
INV-0001185,FPS,FPS-0443,RICE,151,133,0,119,165,2026-01
INV-0001186,FPS,FPS-0443,WHEAT,271,119,0,102,288,2026-01
INV-0001187,FPS,FPS-0444,RICE,190,121,0,103,208,2026-01
INV-0001188,FPS,FPS-0444,WHEAT,252,107,0,92,267,2026-01
INV-0001189,FPS,FPS-0445,RICE,195,142,0,86,251,2026-01
INV-0001190,FPS,FPS-0445,WHEAT,106,115,0,89,132,2026-01
INV-0001191,FPS,FPS-0446,RICE,140,148,0,122,166,2026-01
INV-0001192,FPS,FPS-0446,WHEAT,276,129,0,88,317,2026-01
INV-0001193,FPS,FPS-0447,RICE,169,118,0,95,192,2026-01
INV-0001194,FPS,FPS-0447,WHEAT,180,106,0,79,207,2026-01
INV-0001195,FPS,FPS-0448,RICE,229,160,0,114,275,2026-01
INV-0001196,FPS,FPS-0448,WHEAT,107,134,0,101,140,2026-01
INV-0001197,FPS,FPS-0449,RICE,251,143,0,121,273,2026-01
INV-0001198,FPS,FPS-0449,WHEAT,112,101,0,89,124,2026-01
INV-0001199,FPS,FPS-0450,RICE,242,111,0,67,286,2026-01
INV-0001200,FPS,FPS-0450,WHEAT,103,102,0,91,114,2026-01
INV-0001201,FPS,FPS-0451,RICE,172,173,0,115,230,2026-01
INV-0001202,FPS,FPS-0451,WHEAT,141,120,0,89,172,2026-01
INV-0001203,FPS,FPS-0452,RICE,172,163,0,112,223,2026-01
INV-0001204,FPS,FPS-0452,WHEAT,150,139,0,105,184,2026-01
INV-0001205,FPS,FPS-0453,RICE,152,136,0,108,180,2026-01
INV-0001206,FPS,FPS-0453,WHEAT,185,111,0,82,214,2026-01
INV-0001207,FPS,FPS-0454,RICE,104,171,0,150,125,2026-01
INV-0001208,FPS,FPS-0454,WHEAT,201,128,0,93,236,2026-01
INV-0001209,FPS,FPS-0455,RICE,64,158,0,114,108,2026-01
INV-0001210,FPS,FPS-0455,WHEAT,86,139,0,92,133,2026-01
INV-0001211,FPS,FPS-0456,RICE,220,159,0,122,257,2026-01
INV-0001212,FPS,FPS-0456,WHEAT,111,120,0,91,140,2026-01
INV-0001213,FPS,FPS-0457,RICE,275,177,0,119,333,2026-01
INV-0001214,FPS,FPS-0457,WHEAT,51,136,0,122,65,2026-01
INV-0001215,FPS,FPS-0458,RICE,86,143,0,110,119,2026-01
INV-0001216,FPS,FPS-0458,WHEAT,123,113,0,92,144,2026-01
INV-0001217,FPS,FPS-0459,RICE,196,176,0,155,217,2026-01
INV-0001218,FPS,FPS-0459,WHEAT,280,153,0,96,337,2026-01
INV-0001219,FPS,FPS-0460,RICE,217,152,0,92,277,2026-01
INV-0001220,FPS,FPS-0460,WHEAT,278,115,0,97,296,2026-01
INV-0001221,FPS,FPS-0461,RICE,260,176,0,153,283,2026-01
INV-0001222,FPS,FPS-0461,WHEAT,168,132,0,118,182,2026-01
INV-0001223,FPS,FPS-0462,RICE,63,114,0,95,82,2026-01
INV-0001224,FPS,FPS-0462,WHEAT,216,104,0,71,249,2026-01
INV-0001225,FPS,FPS-0463,RICE,121,196,0,135,182,2026-01
INV-0001226,FPS,FPS-0463,WHEAT,208,124,0,96,236,2026-01
INV-0001227,FPS,FPS-0464,RICE,103,173,0,121,155,2026-01
INV-0001228,FPS,FPS-0464,WHEAT,230,128,0,114,244,2026-01
INV-0001229,FPS,FPS-0465,RICE,115,154,0,94,175,2026-01
INV-0001230,FPS,FPS-0465,WHEAT,197,144,0,100,241,2026-01
INV-0001231,FPS,FPS-0466,RICE,100,156,0,110,146,2026-01
INV-0001232,FPS,FPS-0466,WHEAT,213,144,0,88,269,2026-01
INV-0001233,FPS,FPS-0467,RICE,225,106,0,66,265,2026-01
INV-0001234,FPS,FPS-0467,WHEAT,253,92,0,60,285,2026-01
INV-0001235,FPS,FPS-0468,RICE,238,144,0,101,281,2026-01
INV-0001236,FPS,FPS-0468,WHEAT,220,125,0,77,268,2026-01
INV-0001237,FPS,FPS-0469,RICE,266,148,0,115,299,2026-01
INV-0001238,FPS,FPS-0469,WHEAT,142,129,0,84,187,2026-01
INV-0001239,FPS,FPS-0470,RICE,128,225,0,178,175,2026-01
INV-0001240,FPS,FPS-0470,WHEAT,179,155,0,109,225,2026-01
INV-0001241,FPS,FPS-0471,RICE,276,153,0,107,322,2026-01
INV-0001242,FPS,FPS-0471,WHEAT,100,115,0,73,142,2026-01
INV-0001243,FPS,FPS-0472,RICE,94,217,0,140,171,2026-01
INV-0001244,FPS,FPS-0472,WHEAT,166,147,0,110,203,2026-01
INV-0001245,FPS,FPS-0473,RICE,130,156,0,130,156,2026-01
INV-0001246,FPS,FPS-0473,WHEAT,169,141,0,122,188,2026-01
INV-0001247,FPS,FPS-0474,RICE,110,161,0,131,140,2026-01
INV-0001248,FPS,FPS-0474,WHEAT,219,135,0,103,251,2026-01
INV-0001249,FPS,FPS-0475,RICE,145,201,0,167,179,2026-01
INV-0001250,FPS,FPS-0475,WHEAT,249,136,0,98,287,2026-01
INV-0001251,FPS,FPS-0476,RICE,99,150,0,98,151,2026-01
INV-0001252,FPS,FPS-0476,WHEAT,295,117,0,78,334,2026-01
INV-0001253,FPS,FPS-0477,RICE,153,166,0,128,191,2026-01
INV-0001254,FPS,FPS-0477,WHEAT,66,122,0,96,92,2026-01
INV-0001255,FPS,FPS-0478,RICE,280,132,0,112,300,2026-01
INV-0001256,FPS,FPS-0478,WHEAT,183,133,0,105,211,2026-01
INV-0001257,FPS,FPS-0479,RICE,291,182,0,116,357,2026-01
INV-0001258,FPS,FPS-0479,WHEAT,195,129,0,104,220,2026-01
INV-0001259,FPS,FPS-0480,RICE,254,128,0,82,300,2026-01
INV-0001260,FPS,FPS-0480,WHEAT,203,123,0,78,248,2026-01
INV-0001261,FPS,FPS-0481,RICE,151,138,0,93,196,2026-01
INV-0001262,FPS,FPS-0481,WHEAT,284,123,0,102,305,2026-01
INV-0001263,FPS,FPS-0482,RICE,193,146,0,90,249,2026-01
INV-0001264,FPS,FPS-0482,WHEAT,113,118,0,104,127,2026-01
INV-0001265,FPS,FPS-0483,RICE,108,115,0,99,124,2026-01
INV-0001266,FPS,FPS-0483,WHEAT,229,104,0,67,266,2026-01
INV-0001267,FPS,FPS-0484,RICE,58,161,0,138,81,2026-01
INV-0001268,FPS,FPS-0484,WHEAT,113,125,0,111,127,2026-01
INV-0001269,FPS,FPS-0485,RICE,124,147,0,110,161,2026-01
INV-0001270,FPS,FPS-0485,WHEAT,89,137,0,108,118,2026-01
INV-0001271,FPS,FPS-0486,RICE,214,188,0,150,252,2026-01
INV-0001272,FPS,FPS-0486,WHEAT,145,150,0,93,202,2026-01
INV-0001273,FPS,FPS-0487,RICE,114,136,0,97,153,2026-01
INV-0001274,FPS,FPS-0487,WHEAT,276,113,0,86,303,2026-01
INV-0001275,FPS,FPS-0488,RICE,230,116,0,97,249,2026-01
INV-0001276,FPS,FPS-0488,WHEAT,55,98,0,66,87,2026-01
INV-0001277,FPS,FPS-0489,RICE,227,168,0,134,261,2026-01
INV-0001278,FPS,FPS-0489,WHEAT,236,136,0,117,255,2026-01
INV-0001279,FPS,FPS-0490,RICE,259,170,0,120,309,2026-01
INV-0001280,FPS,FPS-0490,WHEAT,185,118,0,71,232,2026-01
INV-0001281,FPS,FPS-0491,RICE,79,186,0,162,103,2026-01
INV-0001282,FPS,FPS-0491,WHEAT,256,129,0,77,308,2026-01
INV-0001283,FPS,FPS-0492,RICE,190,225,0,146,269,2026-01
INV-0001284,FPS,FPS-0492,WHEAT,135,170,0,117,188,2026-01
INV-0001285,FPS,FPS-0493,RICE,225,137,0,94,268,2026-01
INV-0001286,FPS,FPS-0493,WHEAT,99,130,0,90,139,2026-01
INV-0001287,FPS,FPS-0494,RICE,294,119,0,79,334,2026-01
INV-0001288,FPS,FPS-0494,WHEAT,111,114,0,98,127,2026-01
INV-0001289,FPS,FPS-0495,RICE,143,118,0,99,162,2026-01
INV-0001290,FPS,FPS-0495,WHEAT,199,101,0,86,214,2026-01
INV-0001291,FPS,FPS-0496,RICE,167,150,0,125,192,2026-01
INV-0001292,FPS,FPS-0496,WHEAT,233,107,0,92,248,2026-01
INV-0001293,FPS,FPS-0497,RICE,52,203,0,167,88,2026-01
INV-0001294,FPS,FPS-0497,WHEAT,208,129,0,93,244,2026-01
INV-0001295,FPS,FPS-0498,RICE,191,141,0,103,229,2026-01
INV-0001296,FPS,FPS-0498,WHEAT,199,139,0,107,231,2026-01
INV-0001297,FPS,FPS-0499,RICE,75,205,0,136,144,2026-01
INV-0001298,FPS,FPS-0499,WHEAT,218,151,0,119,250,2026-01
INV-0001299,FPS,FPS-0500,RICE,87,144,0,110,121,2026-01
INV-0001300,FPS,FPS-0500,WHEAT,284,119,0,76,327,2026-01
INV-0001301,FPS,FPS-0501,RICE,146,146,0,89,203,2026-01
INV-0001302,FPS,FPS-0501,WHEAT,214,128,0,114,228,2026-01
INV-0001303,FPS,FPS-0502,RICE,92,187,0,124,155,2026-01
INV-0001304,FPS,FPS-0502,WHEAT,139,136,0,119,156,2026-01
INV-0001305,FPS,FPS-0503,RICE,179,124,0,111,192,2026-01
INV-0001306,FPS,FPS-0503,WHEAT,55,98,0,76,77,2026-01
INV-0001307,FPS,FPS-0504,RICE,89,158,0,128,119,2026-01
INV-0001308,FPS,FPS-0504,WHEAT,210,115,0,76,249,2026-01
INV-0001309,FPS,FPS-0505,RICE,109,154,0,95,168,2026-01
INV-0001310,FPS,FPS-0505,WHEAT,80,119,0,80,119,2026-01
INV-0001311,FPS,FPS-0506,RICE,98,122,0,88,132,2026-01
INV-0001312,FPS,FPS-0506,WHEAT,120,111,0,77,154,2026-01
INV-0001313,FPS,FPS-0507,RICE,155,128,0,81,202,2026-01
INV-0001314,FPS,FPS-0507,WHEAT,118,111,0,79,150,2026-01
INV-0001315,FPS,FPS-0508,RICE,106,203,0,152,157,2026-01
INV-0001316,FPS,FPS-0508,WHEAT,239,156,0,134,261,2026-01
INV-0001317,FPS,FPS-0509,RICE,127,152,0,98,181,2026-01
INV-0001318,FPS,FPS-0509,WHEAT,190,126,0,106,210,2026-01
INV-0001319,FPS,FPS-0510,RICE,95,126,0,83,138,2026-01
INV-0001320,FPS,FPS-0510,WHEAT,81,115,0,91,105,2026-01
INV-0001321,FPS,FPS-0511,RICE,237,137,0,115,259,2026-01
INV-0001322,FPS,FPS-0511,WHEAT,202,133,0,119,216,2026-01
INV-0001323,FPS,FPS-0512,RICE,163,128,0,86,205,2026-01
INV-0001324,FPS,FPS-0512,WHEAT,237,112,0,68,281,2026-01
INV-0001325,FPS,FPS-0513,RICE,209,140,0,118,231,2026-01
INV-0001326,FPS,FPS-0513,WHEAT,57,121,0,84,94,2026-01
INV-0001327,FPS,FPS-0514,RICE,289,101,0,76,314,2026-01
INV-0001328,FPS,FPS-0514,WHEAT,223,100,0,84,239,2026-01
INV-0001329,FPS,FPS-0515,RICE,97,107,0,70,134,2026-01
INV-0001330,FPS,FPS-0515,WHEAT,261,109,0,73,297,2026-01
INV-0001331,FPS,FPS-0516,RICE,156,143,0,92,207,2026-01
INV-0001332,FPS,FPS-0516,WHEAT,276,136,0,82,330,2026-01
INV-0001333,FPS,FPS-0517,RICE,265,145,0,100,310,2026-01
INV-0001334,FPS,FPS-0517,WHEAT,93,130,0,91,132,2026-01
INV-0001335,FPS,FPS-0518,RICE,60,132,0,95,97,2026-01
INV-0001336,FPS,FPS-0518,WHEAT,271,125,0,86,310,2026-01
INV-0001337,FPS,FPS-0519,RICE,148,156,0,108,196,2026-01
INV-0001338,FPS,FPS-0519,WHEAT,223,139,0,108,254,2026-01
INV-0001339,FPS,FPS-0520,RICE,166,134,0,108,192,2026-01
INV-0001340,FPS,FPS-0520,WHEAT,231,113,0,77,267,2026-01
INV-0001341,FPS,FPS-0521,RICE,139,165,0,138,166,2026-01
INV-0001342,FPS,FPS-0521,WHEAT,249,120,0,99,270,2026-01
INV-0001343,FPS,FPS-0522,RICE,125,179,0,155,149,2026-01
INV-0001344,FPS,FPS-0522,WHEAT,132,139,0,121,150,2026-01
INV-0001345,FPS,FPS-0523,RICE,213,172,0,129,256,2026-01
INV-0001346,FPS,FPS-0523,WHEAT,280,140,0,107,313,2026-01
INV-0001347,FPS,FPS-0524,RICE,277,122,0,105,294,2026-01
INV-0001348,FPS,FPS-0524,WHEAT,128,102,0,77,153,2026-01
INV-0001349,FPS,FPS-0525,RICE,236,110,0,87,259,2026-01
INV-0001350,FPS,FPS-0525,WHEAT,176,118,0,79,215,2026-01
INV-0001351,FPS,FPS-0526,RICE,236,137,0,99,274,2026-01
INV-0001352,FPS,FPS-0526,WHEAT,188,116,0,104,200,2026-01
INV-0001353,FPS,FPS-0527,RICE,182,161,0,126,217,2026-01
INV-0001354,FPS,FPS-0527,WHEAT,132,146,0,109,169,2026-01
INV-0001355,FPS,FPS-0528,RICE,264,124,0,75,313,2026-01
INV-0001356,FPS,FPS-0528,WHEAT,71,123,0,106,88,2026-01
INV-0001357,FPS,FPS-0529,RICE,292,240,0,175,357,2026-01
INV-0001358,FPS,FPS-0529,WHEAT,92,156,0,114,134,2026-01
INV-0001359,FPS,FPS-0530,RICE,200,159,0,110,249,2026-01
INV-0001360,FPS,FPS-0530,WHEAT,239,131,0,116,254,2026-01
INV-0001361,FPS,FPS-0531,RICE,128,145,0,110,163,2026-01
INV-0001362,FPS,FPS-0531,WHEAT,177,142,0,89,230,2026-01
INV-0001363,FPS,FPS-0532,RICE,212,118,0,82,248,2026-01
INV-0001364,FPS,FPS-0532,WHEAT,288,106,0,85,309,2026-01
INV-0001365,FPS,FPS-0533,RICE,268,167,0,122,313,2026-01
INV-0001366,FPS,FPS-0533,WHEAT,295,129,0,77,347,2026-01
INV-0001367,FPS,FPS-0534,RICE,166,138,0,102,202,2026-01
INV-0001368,FPS,FPS-0534,WHEAT,267,103,0,85,285,2026-01
INV-0001369,FPS,FPS-0535,RICE,131,184,0,136,179,2026-01
INV-0001370,FPS,FPS-0535,WHEAT,224,132,0,98,258,2026-01
INV-0001371,FPS,FPS-0536,RICE,193,132,0,117,208,2026-01
INV-0001372,FPS,FPS-0536,WHEAT,76,125,0,100,101,2026-01
INV-0001373,FPS,FPS-0537,RICE,143,129,0,111,161,2026-01
INV-0001374,FPS,FPS-0537,WHEAT,100,140,0,118,122,2026-01
INV-0001375,FPS,FPS-0538,RICE,190,142,0,108,224,2026-01
INV-0001376,FPS,FPS-0538,WHEAT,155,122,0,85,192,2026-01
INV-0001377,FPS,FPS-0539,RICE,118,172,0,149,141,2026-01
INV-0001378,FPS,FPS-0539,WHEAT,85,137,0,90,132,2026-01
INV-0001379,FPS,FPS-0540,RICE,167,112,0,78,201,2026-01
INV-0001380,FPS,FPS-0540,WHEAT,275,104,0,86,293,2026-01
INV-0001381,FPS,FPS-0541,RICE,130,134,0,115,149,2026-01
INV-0001382,FPS,FPS-0541,WHEAT,87,126,0,90,123,2026-01
INV-0001383,FPS,FPS-0542,RICE,256,160,0,105,311,2026-01
INV-0001384,FPS,FPS-0542,WHEAT,72,136,0,98,110,2026-01
INV-0001385,FPS,FPS-0543,RICE,198,161,0,113,246,2026-01
INV-0001386,FPS,FPS-0543,WHEAT,57,125,0,91,91,2026-01
INV-0001387,FPS,FPS-0544,RICE,84,125,0,89,120,2026-01
INV-0001388,FPS,FPS-0544,WHEAT,286,108,0,97,297,2026-01
INV-0001389,FPS,FPS-0545,RICE,279,119,0,100,298,2026-01
INV-0001390,FPS,FPS-0545,WHEAT,156,114,0,102,168,2026-01
INV-0001391,FPS,FPS-0546,RICE,283,222,0,182,323,2026-01
INV-0001392,FPS,FPS-0546,WHEAT,84,159,0,139,104,2026-01
INV-0001393,FPS,FPS-0547,RICE,70,126,0,79,117,2026-01
INV-0001394,FPS,FPS-0547,WHEAT,273,98,0,74,297,2026-01
INV-0001395,FPS,FPS-0548,RICE,137,167,0,143,161,2026-01
INV-0001396,FPS,FPS-0548,WHEAT,253,121,0,86,288,2026-01
INV-0001397,FPS,FPS-0549,RICE,67,187,0,118,136,2026-01
INV-0001398,FPS,FPS-0549,WHEAT,73,142,0,108,107,2026-01
INV-0001399,FPS,FPS-0550,RICE,74,108,0,65,117,2026-01
INV-0001400,FPS,FPS-0550,WHEAT,207,94,0,76,225,2026-01
INV-0001401,FPS,FPS-0551,RICE,111,127,0,77,161,2026-01
INV-0001402,FPS,FPS-0551,WHEAT,216,115,0,92,239,2026-01
INV-0001403,FPS,FPS-0552,RICE,260,113,0,86,287,2026-01
INV-0001404,FPS,FPS-0552,WHEAT,230,116,0,90,256,2026-01
INV-0001405,FPS,FPS-0553,RICE,162,189,0,151,200,2026-01
INV-0001406,FPS,FPS-0553,WHEAT,70,147,0,98,119,2026-01
INV-0001407,FPS,FPS-0554,RICE,87,130,0,84,133,2026-01
INV-0001408,FPS,FPS-0554,WHEAT,269,124,0,88,305,2026-01
INV-0001409,FPS,FPS-0555,RICE,147,213,0,129,231,2026-01
INV-0001410,FPS,FPS-0555,WHEAT,245,140,0,110,275,2026-01
INV-0001411,FPS,FPS-0556,RICE,89,155,0,112,132,2026-01
INV-0001412,FPS,FPS-0556,WHEAT,244,122,0,88,278,2026-01
INV-0001413,FPS,FPS-0557,RICE,266,146,0,113,299,2026-01
INV-0001414,FPS,FPS-0557,WHEAT,55,121,0,98,78,2026-01
INV-0001415,FPS,FPS-0558,RICE,103,244,0,202,145,2026-01
INV-0001416,FPS,FPS-0558,WHEAT,78,157,0,127,108,2026-01
INV-0001417,FPS,FPS-0559,RICE,238,125,0,92,271,2026-01
INV-0001418,FPS,FPS-0559,WHEAT,180,99,0,76,203,2026-01
INV-0001419,FPS,FPS-0560,RICE,106,227,0,170,163,2026-01
INV-0001420,FPS,FPS-0560,WHEAT,161,170,0,127,204,2026-01
INV-0001421,FPS,FPS-0561,RICE,96,141,0,125,112,2026-01
INV-0001422,FPS,FPS-0561,WHEAT,145,109,0,71,183,2026-01
INV-0001423,FPS,FPS-0562,RICE,271,244,0,175,340,2026-01
INV-0001424,FPS,FPS-0562,WHEAT,230,168,0,147,251,2026-01
INV-0001425,FPS,FPS-0563,RICE,197,219,0,169,247,2026-01
INV-0001426,FPS,FPS-0563,WHEAT,191,159,0,113,237,2026-01
INV-0001427,FPS,FPS-0564,RICE,263,98,0,84,277,2026-01
INV-0001428,FPS,FPS-0564,WHEAT,124,93,0,82,135,2026-01
INV-0001429,FPS,FPS-0565,RICE,293,132,0,80,345,2026-01
INV-0001430,FPS,FPS-0565,WHEAT,173,110,0,67,216,2026-01
INV-0001431,FPS,FPS-0566,RICE,259,130,0,116,273,2026-01
INV-0001432,FPS,FPS-0566,WHEAT,90,132,0,112,110,2026-01
INV-0001433,FPS,FPS-0567,RICE,254,119,0,79,294,2026-01
INV-0001434,FPS,FPS-0567,WHEAT,161,103,0,82,182,2026-01
INV-0001435,FPS,FPS-0568,RICE,155,201,0,120,236,2026-01
INV-0001436,FPS,FPS-0568,WHEAT,231,131,0,104,258,2026-01
INV-0001437,FPS,FPS-0569,RICE,285,159,0,127,317,2026-01
INV-0001438,FPS,FPS-0569,WHEAT,87,118,0,94,111,2026-01
INV-0001439,FPS,FPS-0570,RICE,218,119,0,83,254,2026-01
INV-0001440,FPS,FPS-0570,WHEAT,173,102,0,82,193,2026-01
INV-0001441,FPS,FPS-0571,RICE,209,121,0,75,255,2026-01
INV-0001442,FPS,FPS-0571,WHEAT,175,120,0,106,189,2026-01
INV-0001443,FPS,FPS-0572,RICE,266,235,0,183,318,2026-01
INV-0001444,FPS,FPS-0572,WHEAT,95,162,0,99,158,2026-01
INV-0001445,FPS,FPS-0573,RICE,156,107,0,67,196,2026-01
INV-0001446,FPS,FPS-0573,WHEAT,191,110,0,92,209,2026-01
INV-0001447,FPS,FPS-0574,RICE,281,171,0,146,306,2026-01
INV-0001448,FPS,FPS-0574,WHEAT,171,142,0,97,216,2026-01
INV-0001449,FPS,FPS-0575,RICE,299,227,0,140,386,2026-01
INV-0001450,FPS,FPS-0575,WHEAT,185,158,0,122,221,2026-01
INV-0001451,FPS,FPS-0576,RICE,291,145,0,122,314,2026-01
INV-0001452,FPS,FPS-0576,WHEAT,257,126,0,85,298,2026-01
INV-0001453,FPS,FPS-0577,RICE,58,134,0,105,87,2026-01
INV-0001454,FPS,FPS-0577,WHEAT,77,129,0,115,91,2026-01
INV-0001455,FPS,FPS-0578,RICE,255,131,0,101,285,2026-01
INV-0001456,FPS,FPS-0578,WHEAT,56,126,0,99,83,2026-01
INV-0001457,FPS,FPS-0579,RICE,248,110,0,72,286,2026-01
INV-0001458,FPS,FPS-0579,WHEAT,293,130,0,87,336,2026-01
INV-0001459,FPS,FPS-0580,RICE,185,215,0,129,271,2026-01
INV-0001460,FPS,FPS-0580,WHEAT,288,156,0,123,321,2026-01
INV-0001461,FPS,FPS-0581,RICE,184,173,0,124,233,2026-01
INV-0001462,FPS,FPS-0581,WHEAT,99,157,0,104,152,2026-01
INV-0001463,FPS,FPS-0582,RICE,67,107,0,92,82,2026-01
INV-0001464,FPS,FPS-0582,WHEAT,95,110,0,95,110,2026-01
INV-0001465,FPS,FPS-0583,RICE,294,138,0,116,316,2026-01
INV-0001466,FPS,FPS-0583,WHEAT,59,114,0,91,82,2026-01
INV-0001467,FPS,FPS-0584,RICE,208,120,0,93,235,2026-01
INV-0001468,FPS,FPS-0584,WHEAT,114,105,0,71,148,2026-01
INV-0001469,FPS,FPS-0585,RICE,278,141,0,90,329,2026-01
INV-0001470,FPS,FPS-0585,WHEAT,177,124,0,90,211,2026-01
INV-0001471,FPS,FPS-0586,RICE,166,143,0,116,193,2026-01
INV-0001472,FPS,FPS-0586,WHEAT,209,123,0,75,257,2026-01
INV-0001473,FPS,FPS-0587,RICE,111,166,0,141,136,2026-01
INV-0001474,FPS,FPS-0587,WHEAT,191,131,0,105,217,2026-01
INV-0001475,FPS,FPS-0588,RICE,77,168,0,103,142,2026-01
INV-0001476,FPS,FPS-0588,WHEAT,120,130,0,111,139,2026-01
INV-0001477,FPS,FPS-0589,RICE,194,136,0,113,217,2026-01
INV-0001478,FPS,FPS-0589,WHEAT,259,124,0,99,284,2026-01
INV-0001479,FPS,FPS-0590,RICE,170,175,0,143,202,2026-01
INV-0001480,FPS,FPS-0590,WHEAT,78,125,0,102,101,2026-01
INV-0001481,FPS,FPS-0591,RICE,117,120,0,103,134,2026-01
INV-0001482,FPS,FPS-0591,WHEAT,285,121,0,94,312,2026-01
INV-0001483,FPS,FPS-0592,RICE,201,147,0,123,225,2026-01
INV-0001484,FPS,FPS-0592,WHEAT,229,122,0,108,243,2026-01
INV-0001485,FPS,FPS-0593,RICE,93,210,0,188,115,2026-01
INV-0001486,FPS,FPS-0593,WHEAT,56,164,0,129,91,2026-01
INV-0001487,FPS,FPS-0594,RICE,157,170,0,140,187,2026-01
INV-0001488,FPS,FPS-0594,WHEAT,226,129,0,112,243,2026-01
INV-0001489,FPS,FPS-0595,RICE,285,118,0,103,300,2026-01
INV-0001490,FPS,FPS-0595,WHEAT,66,100,0,74,92,2026-01
INV-0001491,FPS,FPS-0596,RICE,91,124,0,103,112,2026-01
INV-0001492,FPS,FPS-0596,WHEAT,125,119,0,101,143,2026-01
INV-0001493,FPS,FPS-0597,RICE,211,313,0,239,285,2026-01
INV-0001494,FPS,FPS-0597,WHEAT,237,208,0,174,271,2026-01
INV-0001495,FPS,FPS-0598,RICE,117,158,0,140,135,2026-01
INV-0001496,FPS,FPS-0598,WHEAT,127,127,0,78,176,2026-01
INV-0001497,FPS,FPS-0599,RICE,239,114,0,74,279,2026-01
INV-0001498,FPS,FPS-0599,WHEAT,199,107,0,76,230,2026-01
INV-0001499,FPS,FPS-0600,RICE,58,138,0,95,101,2026-01
INV-0001500,FPS,FPS-0600,WHEAT,282,124,0,102,304,2026-01
INV-0001501,FPS,FPS-0001,RICE,153,11972,0,7921,4204,2026-02
INV-0001502,FPS,FPS-0001,WHEAT,126,160,0,136,150,2026-02
INV-0001503,FPS,FPS-0002,RICE,215,129,0,93,251,2026-02
INV-0001504,FPS,FPS-0002,WHEAT,113,118,0,94,137,2026-02
INV-0001505,FPS,FPS-0003,RICE,241,209,0,142,308,2026-02
INV-0001506,FPS,FPS-0003,WHEAT,152,158,0,112,198,2026-02
INV-0001507,FPS,FPS-0004,RICE,179,157,0,112,224,2026-02
INV-0001508,FPS,FPS-0004,WHEAT,72,145,0,115,102,2026-02
INV-0001509,FPS,FPS-0005,RICE,223,160,0,121,262,2026-02
INV-0001510,FPS,FPS-0005,WHEAT,60,139,0,87,112,2026-02
INV-0001511,FPS,FPS-0006,RICE,136,239,0,162,213,2026-02
INV-0001512,FPS,FPS-0006,WHEAT,108,144,0,125,127,2026-02
INV-0001513,FPS,FPS-0007,RICE,211,125,0,89,247,2026-02
INV-0001514,FPS,FPS-0007,WHEAT,263,110,0,73,300,2026-02
INV-0001515,FPS,FPS-0008,RICE,196,154,0,127,223,2026-02
INV-0001516,FPS,FPS-0008,WHEAT,141,125,0,86,180,2026-02
INV-0001517,FPS,FPS-0009,RICE,156,141,0,87,210,2026-02
INV-0001518,FPS,FPS-0009,WHEAT,144,127,0,93,178,2026-02
INV-0001519,FPS,FPS-0010,RICE,64,173,0,125,112,2026-02
INV-0001520,FPS,FPS-0010,WHEAT,250,107,0,80,277,2026-02
INV-0001521,FPS,FPS-0011,RICE,284,150,0,105,329,2026-02
INV-0001522,FPS,FPS-0011,WHEAT,117,129,0,96,150,2026-02
INV-0001523,FPS,FPS-0012,RICE,241,178,0,111,308,2026-02
INV-0001524,FPS,FPS-0012,WHEAT,256,123,0,82,297,2026-02
INV-0001525,FPS,FPS-0013,RICE,234,177,0,156,255,2026-02
INV-0001526,FPS,FPS-0013,WHEAT,293,145,0,112,326,2026-02
INV-0001527,FPS,FPS-0014,RICE,198,112,0,74,236,2026-02
INV-0001528,FPS,FPS-0014,WHEAT,96,97,0,82,111,2026-02
INV-0001529,FPS,FPS-0015,RICE,241,127,0,81,287,2026-02
INV-0001530,FPS,FPS-0015,WHEAT,164,116,0,77,203,2026-02
INV-0001531,FPS,FPS-0016,RICE,174,198,0,120,252,2026-02
